	Bd21.10	Bd21.14	Bd21.18	Bd21.22	Bd21.2	Bd21.6	col.10	col.14	col.18	col.22	col.2	col.6	sta.10	sta.14	sta.18	sta.22	sta.2	sta.6	Bh.10	Bh.14	Bh.18	Bh.22	Bh.2	Bh.6
Bradi1g01350.v3.1	-0.68371586	-0.710215622	-0.713453683	-0.727375946	-0.707110582	-0.724692846	-0.724914391	-0.736640819	-0.730657509	-0.74059625	-0.730306157	-0.74059625	1.43950316	1.733621691	1.637474099	1.893506062	2.247089115	1.020259744	-0.192374874	-0.163473018	-0.155172518	-0.252098996	-0.23920732	-0.29885123
Bradi1g01357.v3.1	0.381104122	1.221266829	0.874881286	1.498540374	0.396934232	0.694131919	1.013546535	0.98263272	1.070394952	1.103960013	0.572776779	1.717071818	-0.945036345	-0.992333699	-0.952766639	-0.975706235	-0.963420112	-0.970872698	-0.940743771	-0.917494242	-0.970385705	-0.956879656	-0.940848067	-1.000754408
Bradi1g01387.v3.1	0.984258734	0.831991444	0.715406909	1.071621127	1.52107826	1.290322876	1.251490986	0.195585319	0.733476243	1.568788771	0.832769229	0.502776273	-1.026140143	-1.063042846	-0.985859396	-0.812917013	-0.939946587	-1.126783667	-0.954638898	-1.065536782	-0.940036997	-0.797151254	-0.798796985	-0.9887156
Bradi1g01407.v3.1	-0.833705927	-0.87030684	-0.690901794	-0.629209981	-0.718634661	-0.848855724	-0.867332711	-1.151681686	-0.837931246	-0.793232798	-1.199733022	-0.907633012	1.814477959	1.921127165	1.030789435	1.576982476	0.798880328	1.031087453	0.624843401	-0.637542805	0.824339637	0.991760049	0.207951522	0.164462782
Bradi1g01420.v3.1	-0.185165437	-0.151516832	0.328422854	0.464815191	-0.393324533	0.791410392	-0.873024663	-0.739838322	-0.246023917	-0.03015277	-0.813821196	-0.286718934	1.086715472	1.376231829	1.102619097	1.86293966	0.457835526	2.443322398	-1.206136072	-0.998519779	-0.951437646	-0.770476476	-1.493709869	-0.774445973
Bradi1g01460.v3.1	-0.911562384	-0.529595674	-0.338710122	-0.556851184	-0.527818226	-1.056818633	-0.833842381	-0.589852413	-0.984772496	-0.523321739	0.628953964	-0.847611758	-0.204014104	0.641652064	1.901482864	0.869894939	2.928379911	1.586339731	-0.841342979	-0.656638441	0.17622585	0.273775725	0.65975043	-0.263702943
Bradi1g01480.v3.1	-0.609303419	0.466286664	0.318527854	0.539058114	0.298271972	0.382115478	0.638302678	0.920227253	1.724942832	0.889588721	2.38993222	0.730442309	-1.194791959	-1.023109476	-1.716742293	-1.388216803	-1.691029049	-0.312416191	-0.893330077	-0.418687467	0.384630853	-0.192681532	-0.010482556	-0.231536124
Bradi1g01530.v3.1	1.022415573	0.968462981	0.923108501	1.552439896	2.015095433	-0.28606738	-0.108063153	-0.8397251	0.147235021	1.356359444	-0.009191567	0.317680172	-1.436153867	-0.524186705	0.878028663	-0.944336265	0.277403466	-0.626742606	-1.184066253	-1.801701554	-0.624998475	0.224203181	0.226821338	-1.524020743
Bradi1g01600.v3.1	-0.449204734	1.227343274	-0.400716907	1.291359885	0.614613994	-1.249166753	1.798924559	-1.009008482	0.49359082	2.087102056	1.285916077	0.865138286	-1.13687604	-0.479824863	0.22774251	-0.071023583	-1.08172642	-0.88816983	-0.674756594	-1.418205575	-0.284363787	0.417490444	-0.177358932	-0.988819404
Bradi1g01620.v3.1	-0.648912564	-1.0782425	0.008782669	0.744373498	0.128077394	-0.516957123	1.29576582	1.942490519	1.920906426	0.547093694	1.12318928	0.840473583	-0.636586423	0.159474204	-0.461110321	-0.568956675	-1.325650166	-0.519989963	-0.397774951	1.50502147	-0.486052768	-0.780688143	-1.40153166	-1.393195298
Bradi1g01630.v3.1	0.199735701	-0.914229783	-0.289486982	0.433876069	-0.20203256	1.822276849	-0.089904002	-0.204062537	0.227100891	1.453421147	0.151561699	2.908321579	-0.44501171	0.05989526	-0.757611048	-0.341022211	-0.77750915	1.75655999	-0.853755839	-0.811178872	-0.983200056	-0.816103802	-0.880681291	-0.646959342
Bradi1g01656.v3.1	-0.368370467	-0.275879465	-0.354708615	-0.533125125	-0.684141827	-0.628560657	-0.947605222	-0.906076261	-0.947605222	-0.947605222	-0.947605222	-0.947605222	0.566432063	-0.080847317	-0.62664251	0.082084746	0.166159758	-0.115870066	0.225278148	2.536832732	0.796802389	0.779493865	1.908810575	2.250354141
Bradi1g01660.v3.1	0.924303658	1.835296306	1.677538849	0.672455336	0.130788331	-0.193541117	0.642285804	2.195595586	1.426288926	0.737843206	-0.018533703	-0.133922895	-0.866601406	-0.628201099	-0.457328493	-0.599001901	-0.815993608	-0.900965901	-1.114995959	-0.799677553	-0.684899111	-0.899455231	-1.003812943	-1.125465081
Bradi1g01692.v3.1	1.828893364	1.361341226	1.358213309	1.001392035	0.97969658	0.853796264	1.195227492	0.309217337	0.582606171	0.924185228	0.279292616	0.75631674	-0.914516156	-0.955796837	-0.888062542	-0.954802276	-0.926800644	-0.928548289	-0.976941936	-0.976941936	-0.976941936	-0.976941936	-0.976941936	-0.976941936
Bradi1g01693.v3.1	1.130006945	0.532344525	1.182796224	1.179669853	1.062323186	0.572972247	0.949260989	0.638069063	0.856787323	1.207253692	1.472559086	0.987791279	-0.983194329	-0.983194329	-0.970921608	-0.983194329	-0.983194329	-0.968969511	-0.983194329	-0.983194329	-0.983194329	-0.983194329	-0.983194329	-0.983194329
Bradi1g01760.v3.1	-0.570424916	-0.768015563	-0.456845632	-0.715602695	-1.09586498	-0.736025962	-1.07324534	-1.236097454	-1.100054469	-0.848470936	-1.296878602	-0.317967893	1.225616027	1.246192502	2.174761673	1.625505795	0.770545224	1.243844855	1.1790042	0.284832282	0.02725883	-0.122862532	0.370849305	0.189946282
Bradi1g01800.v3.1	-0.114571613	-0.050146758	-0.911420722	-0.587102882	-1.50685648	0.307721264	-0.500071146	-0.249868792	-0.922787572	-1.173266185	-1.741059633	-1.043515308	1.161319292	1.452884527	1.301576439	0.346281518	0.231024635	2.059088915	1.043134574	0.760607821	-0.102535733	-0.417121797	-0.70831519	1.365000829
Bradi1g01802.v3.1	-0.137088069	0.315340926	1.351273187	0.272601576	-0.275716995	0.124791131	-0.316129849	0.558828838	2.713745134	0.589943243	0.366936472	-0.006385141	-0.109254825	0.243127778	0.309336009	0.772771813	0.43630666	1.044411504	-1.612654046	-1.606983639	-1.447786736	-1.29546757	-1.174360197	-1.117587206
Bradi1g01810.v3.1	-0.770617842	-0.886734799	-0.621709641	-0.110952143	-0.901922244	-1.004587568	-0.721800548	-0.990121089	-0.854307893	-0.615976817	-0.885233213	-0.667506839	1.226382905	1.074151978	1.279760287	1.446015968	2.503359074	1.792475386	-0.332251602	-0.359312147	0.4479444	0.250232232	-0.418134608	0.120846765
Bradi1g01830.v3.1	-0.468326913	-1.249426529	-0.376574719	-0.484980866	-0.679249302	-0.433638562	-1.182974203	-2.236084763	-1.451454565	-0.740480046	-0.538393474	-0.440361109	1.449850504	1.262454546	1.450875885	1.290765775	0.798435231	1.164187957	0.598796315	0.249403576	0.123152555	0.42396311	0.235614541	1.234445056
Bradi1g01835.v3.1	-0.541051318	0.224763109	-1.266469013	0.345592665	-1.116764642	-0.263374981	-0.707189078	-1.051418495	-1.648297925	-1.169271472	-1.466096206	-0.07258654	-0.268147349	0.874505535	0.877727522	0.936739563	0.771827784	0.562106671	1.01823739	1.081992915	2.655882059	0.215391709	-0.182229894	0.188129991
Bradi1g01840.v3.1	-0.589592847	-0.658907771	-0.651151149	-0.759996032	-0.185223657	-0.732743545	-1.311915896	-0.942887863	-1.006915379	-1.101145295	-0.488541318	-1.229648319	1.566332435	1.161058302	1.337165487	1.616565968	1.776403645	1.848473238	-0.153561241	0.010418224	0.056977098	0.064776707	0.488554084	-0.114494878
Bradi1g01860.v3.1	-0.544898749	-0.823772374	-0.693660834	-0.479664431	-0.605056089	-0.780404612	-0.094117046	-0.512684748	-0.87889398	-0.813393187	-0.813377774	-0.766470539	0.491297451	0.962502917	2.717259435	1.331765587	2.385568324	1.33610324	-0.27662527	-0.478316381	-0.204975415	0.161131973	-0.402487726	-0.216829772
Bradi1g01870.v3.1	-0.649993705	-0.040103359	0.696910815	-0.634181394	0.102188789	0.412772165	0.812597521	1.251972207	2.193846724	0.845280954	2.517583259	-0.58564817	-1.897016089	-1.12126952	-0.71509842	-1.220313853	-0.377817029	-0.554697098	-0.441501215	0.057910503	-0.373977805	-0.185874052	0.393009306	-0.486580533
Bradi1g01880.v3.1	0.388542187	-0.315899219	-0.000510438	-0.479384779	-1.766677766	1.028578211	-1.167353049	-0.338529618	-0.590217559	-0.91982534	-2.059430465	-0.930277485	1.510260993	1.166603214	0.368735457	0.705683386	-0.862791688	-0.019526748	1.275508267	1.150164143	0.987568527	0.44057034	-0.865343497	1.293552929
Bradi1g01930.v3.1	-1.10343269	-0.642909909	-0.633485784	-0.346552851	0.754603016	-0.595996051	-1.394695456	-1.418808669	-1.118343564	-0.974803866	-0.517402571	-0.75365536	0.060415107	1.406126984	1.245673155	1.310565304	2.183228633	0.964629128	-0.369958136	0.04852541	0.782208857	-0.156091435	1.471446618	-0.20128587
Bradi1g01936.v3.1	-0.563095112	-0.916107137	-0.462072851	-0.732180686	-0.300033667	-1.033670563	-1.134939047	-1.183946339	-0.975121304	-0.860111396	-0.088393664	-1.58146288	0.98347298	1.090114574	1.110242876	2.023333837	2.094306786	1.025741089	0.162825221	-0.154363128	0.152753999	0.37304735	0.955445373	0.01421369
Bradi1g01942.v3.1	1.162513954	1.015794059	1.872860497	-0.373027885	0.338077175	1.766572017	0.23751651	0.063283287	0.278321419	0.631854467	0.01491764	2.309380005	-1.293441836	-0.973740006	-0.878613257	-1.115568233	-1.002395142	-1.326607147	-0.42143385	-0.417655044	-0.280065834	-0.500734702	-0.264782148	-0.843025948
Bradi1g01948.v3.1	0.954673386	1.14321778	1.333005196	1.067936673	1.008682755	1.256870236	0.487190679	0.358043886	1.04654883	1.046517436	0.976698787	1.08479412	-0.964223892	-1.04043394	-0.965693301	-1.030589167	-1.054868352	-1.028882295	-1.004162189	-0.956562148	-0.809262471	-0.965035726	-0.939959562	-1.004506721
Bradi1g01965.v3.1	0.877075283	0.777976905	1.036046136	0.846967222	0.758720589	1.296676145	0.590481835	1.062910186	0.39414033	1.113934667	-0.01818242	2.272990292	-1.08631839	-1.065668136	-1.175547043	-1.014540737	-0.799112326	-1.056088508	-1.124504233	-0.571426114	-0.937624431	-0.732641106	-0.759423824	-0.686842322
Bradi1g02020.v3.1	1.014661327	1.30354301	0.980879993	1.431562188	2.521821875	0.52246841	-0.915224713	-0.402674411	-0.391926725	0.176333649	0.365462336	0.763520475	-1.609465015	-0.911678259	-0.732039685	-0.873310557	0.300537191	-1.379763533	-0.935125191	-0.717076675	0.196262159	0.260657464	0.238821643	-1.208246958
Bradi1g02030.v3.1	-0.323829795	0.19062394	0.799698193	0.698482537	0.329868952	0.184326503	0.711424767	1.170647592	2.199535733	1.801629586	1.76648775	0.322995312	-0.478373292	-0.92195928	-1.570348601	-0.604429653	-1.271695736	-1.079444121	-0.832508625	-0.735606399	-0.336307744	-0.708156005	-0.658685598	-0.654376013
Bradi1g02056.v3.1	1.874596115	1.315927161	1.530154713	1.161596674	1.357065298	0.37974624	0.732188274	1.048767896	0.742498165	-0.151538754	0.639722714	0.456988801	-0.941706867	-0.918089091	-0.92946722	-0.941706867	-0.925273412	-0.941706867	-0.941706867	-0.910126968	-0.915949629	-0.932305293	-0.919497316	-0.870176901
Bradi1g02060.v3.1	0.817473915	0.944553793	0.748762986	0.952098273	1.163479856	0.499610687	1.003295289	0.883061877	1.174952394	1.275679203	1.510796482	0.827966988	-0.979192157	-0.984833549	-0.984874291	-0.979703913	-0.979965665	-0.983736017	-0.986663722	-0.986236233	-0.984175193	-0.986148175	-0.982161789	-0.98404104
Bradi1g02137.v3.1	0.736419576	0.806475226	0.29391854	1.074763655	1.739395907	0.725794264	0.677346581	1.192349928	1.056766649	0.914878205	0.36385495	1.578894422	-0.862806811	-0.879273315	-0.822694778	-1.295072571	-0.803410126	-1.284440691	-0.92580682	-1.302263577	-0.845466951	-1.013561505	-0.084510844	-1.041549912
Bradi1g02145.v3.1	0.677123293	0.531990773	0.946057641	1.203289639	1.752610678	1.286627715	0.285607824	1.054845763	0.805007667	0.840477682	0.949980613	1.178405669	-1.141658197	-0.934673264	-0.669818978	-1.117546823	-1.048012978	-1.072296733	-0.851577996	-1.077494224	-0.633614068	-0.963317061	-0.944815347	-1.057199288
Bradi1g02150.v3.1	-0.918034073	-0.961889301	-0.270479244	0.010618543	-1.296833741	0.181415181	-1.246095443	-1.01066241	-0.432972107	-0.572259677	-1.436489532	-0.456551301	0.406060123	0.677349118	0.033209248	0.879794888	-0.883937051	0.087291671	0.854409223	1.817183347	1.331997453	1.298362543	-0.383989915	2.292502456
Bradi1g02180.v3.1	0.896630212	1.712984661	1.468991507	1.040424841	1.406076474	0.265310094	0.592385949	0.047648894	0.449782267	1.272539161	1.372875178	0.48070354	-0.612930391	-0.802852902	-0.816946758	-1.051139848	-0.47959722	-0.697737461	-1.146907823	-1.159514751	-1.035249815	-1.03207605	-0.987019513	-1.184380246
Bradi1g02187.v3.1	-0.892877469	-0.888243483	-0.887673959	-0.89284426	-0.881941317	-0.854064887	-0.889317209	-0.896152651	-0.896152651	-0.896152651	-0.896152651	-0.896152651	1.878178938	1.271134747	1.682379989	1.357325022	1.493896416	1.380001716	0.039702368	0.372177037	0.130688844	0.436270224	0.214370577	0.411599961
Bradi1g02205.v3.1	-0.20755414	-0.286026967	-0.085843248	0.215347282	0.654123617	0.992374799	0.858548057	1.820908693	1.43947752	1.18040006	2.154433559	1.284706509	-0.851811837	-0.74716999	-0.758906721	-0.679709504	-0.571386364	-0.660284083	-0.96303472	-0.96303472	-0.96303472	-0.936453644	-0.96303472	-0.96303472
Bradi1g02210.v3.1	-0.971211291	-0.903006839	-0.83521339	-1.277542516	-0.674837493	-0.412735377	-1.18833681	-0.049207903	-0.922909579	-0.504969225	-0.018246688	-0.914429333	-0.009052535	1.322802262	3.03393251	0.644876741	1.008331415	0.121136302	0.70419793	0.29418302	-0.249823837	0.108498269	1.693962881	-0.000398515
Bradi1g02220.v3.1	-0.012842577	0.533268656	-0.020086738	1.319005133	1.049440275	-0.910187204	1.596407269	-0.422608613	0.998470127	0.885808515	1.619820656	0.895658061	-0.890777828	-0.798778644	-1.237386725	-1.400308987	-1.579610804	-1.111509656	-0.876247878	-0.414396626	-0.300897706	1.235936245	0.586686538	-0.744861491
Bradi1g02240.v3.1	-0.566292119	-0.568705657	-0.541167789	-0.578796294	-0.576353996	-0.584482497	-0.584482497	-0.584482497	-0.573629777	-0.563427	-0.575576109	-0.552095496	-0.460098434	-0.534605346	-0.526092385	-0.522064427	-0.491223721	-0.54029688	1.182131861	1.394958323	1.148948182	2.126252644	2.755190705	1.316391207
Bradi1g02247.v3.1	0.645503975	0.631117517	0.588336567	1.031487267	1.794243559	0.797628607	1.323780268	0.230623209	1.010655928	1.064224302	1.090717131	0.691786535	-1.352480218	-1.386998332	-1.400269684	-1.24541855	-1.345896803	-1.347047303	-0.384641686	-0.550718078	-0.509538764	-0.533551393	-0.264480107	-0.579063949
Bradi1g02270.v3.1	0.876744127	0.626380886	0.322587491	0.254909109	0.767138817	0.009818271	1.102000688	2.194279914	1.396129334	0.923860216	0.871806879	1.475271797	-1.063856944	-0.953949327	-0.907696395	-1.241945405	-0.596817096	-1.09583998	-0.798213846	-0.461306375	-0.971988928	-0.916752856	-0.719403862	-1.093156515
Bradi1g02303.v3.1	0.979649734	1.01612016	0.882672415	1.20064808	1.331734495	0.755293894	0.784027502	0.564013953	0.901485679	1.297656082	1.560288318	0.410007948	-1.030832819	-0.993449637	-0.916267596	-1.010840398	-0.92824645	-1.01916249	-0.852239215	-1.03663717	-0.953740992	-0.953690298	-0.957038808	-1.031452389
Bradi1g02306.v3.1	0.519044025	1.166900152	0.382755864	1.284298269	1.950846264	0.711296652	0.834420798	1.00003016	0.817940085	1.050809471	0.343089803	1.32999562	-0.981494013	-1.05407278	-1.004367821	-0.916086778	-1.000188649	-1.05407278	-1.05407278	-0.880987998	-0.810678471	-0.796907734	-0.889233467	-0.949263896
Bradi1g02310.v3.1	1.026205176	0.644908229	0.374291127	1.325063426	2.262399469	0.747843681	0.890954379	0.419351048	0.488286602	0.985746945	1.156406762	0.762688918	-0.808054746	-1.205124959	-1.362491508	-0.966895239	-0.729875547	-1.093756455	-0.784223506	-0.992227158	-0.725972819	-0.842375691	-0.50415659	-1.068991545
Bradi1g02350.v3.1	0.950502304	1.263447597	0.696758087	1.140054656	1.000269114	0.088671527	1.351898244	0.467917715	0.847205741	1.131221047	1.516693379	0.931949656	-1.352486678	-0.994924304	-0.887168597	-1.025122688	-0.546433627	-1.076225113	-1.060128188	-1.179627294	-0.853569421	-0.768073836	-0.507949604	-1.134879716
Bradi1g02370.v3.1	-0.359705817	-0.406598532	0.193589214	0.076311171	0.445902821	0.382971419	-0.240095113	-0.659398029	-0.167533551	-0.312702732	-0.301766602	-0.022451526	2.334787368	1.279232845	0.991783274	0.947791164	2.365053896	0.316925332	-1.281714689	-1.210535539	-0.913798642	-1.072975717	-1.146096452	-1.238975563
Bradi1g02380.v3.1	-0.163334356	-0.518530949	0.500300371	0.287474313	-0.255137086	-0.845768899	-1.315681106	-1.735684348	-0.971001373	-0.231385153	-1.502506112	-0.555962795	0.22248887	0.233508645	1.606548732	1.597679602	2.375594539	1.383128717	-0.157640717	-0.736340933	0.577522385	0.060950865	0.608420854	-0.464644066
Bradi1g02400.v3.1	0.390622754	-0.249165622	-0.134976353	0.113129892	-0.632774194	2.249414865	-0.142953268	-0.05047847	-0.460586456	0.155859327	-0.752082875	0.469674159	0.615563253	-0.349249402	-1.028866069	-0.377651003	-1.664225967	1.261775625	0.532892906	-0.45296581	-0.973503332	-0.476436401	-0.971618601	2.928601043
Bradi1g02450.v3.1	0.520944492	0.235411832	0.45481561	0.561529535	-0.044823531	1.545794951	-0.99512725	-0.768202186	-0.472705454	-0.109654914	-0.600368157	0.856241713	-0.151840119	-0.992694747	-1.38101968	-1.342947176	-2.237138115	-0.056558844	1.045400384	0.586562986	0.598320706	0.62770765	-0.29739307	2.417743386
Bradi1g02460.v3.1	0.108650446	0.922586346	0.395994694	1.790170088	0.543429838	-0.096816902	2.165852567	-0.17381388	-0.084797198	2.378504962	0.951591657	0.539989723	-1.077721561	-0.985037849	-0.559480677	-0.761788347	-0.805515881	-0.862128917	-0.995784161	-0.61882831	-0.791437043	-0.339404544	-0.783191305	-0.861023748
Bradi1g02480.v3.1	1.3577603	0.89912526	1.175124603	1.505992703	1.866669191	0.941750015	0.494397559	0.316276427	0.413891956	0.892358838	0.740815478	0.796668444	-0.948492495	-0.933648023	-0.948885087	-0.95255447	-0.935950625	-0.95576773	-0.95171513	-0.958303131	-0.954076128	-0.954214952	-0.955072841	-0.95215016
Bradi1g02483.v3.1	0.60618856	1.126109537	0.45903871	0.977560739	0.863622783	0.133451265	1.203639228	0.692850058	1.482178171	1.305836094	1.585931741	1.038103707	-0.805844736	-0.888176574	-0.933535804	-0.990865781	-0.963864725	-0.940245368	-0.958954389	-1.005198529	-1.005198529	-1.005198529	-0.981283165	-0.996144463
Bradi1g02505.v3.1	0.069484093	0.62752708	2.504128656	1.352465856	1.74544724	0.816749224	0.177937402	0.404530585	0.964564293	0.590829626	1.011922508	0.110519349	-0.869940572	-0.74388831	-0.630606996	-0.785400362	-0.512678772	-0.85195716	-0.999768978	-0.999768978	-0.999768978	-0.982788851	-0.999768978	-0.999768978
Bradi1g02510.v3.1	-0.101010774	0.562303093	0.798892581	0.193706243	0.084619485	-1.037108803	-1.431822316	-1.059112483	-0.834326078	-0.454223359	-1.159537267	-2.152907594	0.414971389	-0.008050531	-0.000851426	0.774906539	-0.307561781	-0.763176829	0.797997225	1.431852153	1.763255816	1.77613212	1.132707078	-0.421654483
Bradi1g02517.v3.1	0.831714454	0.927419597	1.500525816	0.893247652	1.109362648	0.447416556	0.294792785	0.74918312	0.872939211	1.048765247	0.657494552	1.799764911	-1.455459397	-1.333983448	-1.089688789	-1.039131511	-1.262539613	-1.146803715	-0.487265936	-0.843180121	-0.280844839	-0.639222569	-0.593018358	-0.961488252
Bradi1g02550.v3.1	0.410975337	-0.004380149	0.828461199	0.432969353	-0.38645599	1.572908214	1.099254426	1.005591522	1.631655262	1.479098066	0.788635848	1.516249034	-0.844710598	-1.139560471	-1.406128777	-0.858454902	-1.315444215	-1.055063041	-0.539830745	-0.39261838	-0.94988175	-0.778018977	-0.879700862	-0.215549404
Bradi1g02570.v3.1	0.25789289	2.210064605	0.495501199	-0.551363405	-0.592290537	-1.377935741	0.396101001	2.003555897	0.592001013	-0.264511154	-0.469271784	-1.092113105	-1.115145903	0.559109153	1.067092669	-0.201446088	-0.254332954	-1.139609784	-0.659868609	1.519512291	0.888658092	-0.261045889	-0.493713214	-1.51684064
Bradi1g02590.v3.1	-0.999045959	-0.781109505	-0.984329959	-0.743462223	-0.311572736	-1.119090089	-0.591873945	-0.879146409	-0.805541277	-0.72311073	-0.284552681	-0.766406036	0.542953362	0.522504014	0.193413722	0.518603372	2.487671302	0.198792223	0.697458279	-0.02595221	-0.346517788	0.413413106	2.761417487	1.025484677
Bradi1g02610.v3.1	-0.19158737	0.452631819	0.206237846	0.840264609	1.529173041	-0.419364231	-1.426654081	-1.808757321	-1.064830787	-0.846801499	0.674275847	-0.18988406	-1.212991149	-0.17369069	-0.455666929	-0.293576615	-0.414255163	-0.846418226	0.471842991	1.529391494	1.606392917	0.332375554	2.166770184	-0.464878183
Bradi1g02621.v3.1	-0.044035557	0.78502801	0.394865935	1.495842607	-0.212199421	-1.552397329	0.611793178	-0.985391188	0.620314863	0.847014837	-0.459551139	0.548334244	-0.38705619	0.861444632	2.23029627	0.769833841	-1.110154783	0.444436576	-1.452909463	-1.615826449	-0.510842827	0.74353502	-0.782482003	-1.239893664
Bradi1g02630.v3.1	-0.595856554	-0.896230113	-0.392462295	-0.387941308	0.419760256	-0.739314047	-1.321504624	-0.908616974	-0.83507124	-0.637729131	1.37815186	-0.15729091	-0.416993423	-0.438733315	0.083040575	0.209236347	1.571785691	-0.494015207	0.103029598	0.402684816	0.796406277	0.305281313	3.454101059	-0.50171865
Bradi1g02650.v3.1	0.269849273	0.688756041	0.071679523	1.021740768	0.506114736	-0.477073619	1.754707435	0.162211066	1.077143259	1.37465346	2.03498771	1.609635825	-0.976588059	-0.664212833	-0.659251881	-1.251876569	-0.939920857	-0.918465765	-0.828223854	-1.160618437	-0.679371722	-0.58712187	-0.557896365	-0.870857266
Bradi1g02730.v3.1	0.978760176	3.232128954	0.890307402	-0.436617303	-0.422565331	-0.460969849	0.245657873	2.490251789	1.021755457	-0.459156543	-0.363810296	-0.577693978	-0.426760526	-0.556304285	-0.275730724	-0.444588084	-0.521192361	-0.503500274	-0.643455553	-0.571150875	-0.580985005	-0.509216963	-0.562806929	-0.542356771
Bradi1g02740.v3.1	0.037994187	-0.022212719	0.723229845	1.551695151	1.260703094	-0.79440229	0.048121732	-1.076524806	0.321358531	0.441114625	-0.275095597	-0.473647429	-0.892866241	0.578225519	1.518653511	1.386691788	0.289378242	0.839660902	-1.807432986	-1.746046019	-0.968190119	0.507449435	0.366854928	-1.814713283
Bradi1g02770.v3.1	0.67548423	-0.358511825	-0.203698371	-0.642209191	-1.214653645	0.770190772	-1.119960489	-0.882403921	-1.299927248	-0.96272893	-1.81495196	-0.622564737	0.152857379	0.351679367	0.7410293	0.545441856	-0.636060426	0.052965652	1.363318243	1.924974358	1.631479458	0.335573059	-0.415082142	1.62775921
Bradi1g02800.v3.1	1.047782787	2.162496257	1.185147367	0.019223753	-0.329820188	-1.54612855	-0.416855582	2.066544333	0.641951613	-0.503988644	-0.765809619	-1.773677538	-0.73786923	-0.632865229	-0.164906491	-0.694090563	0.030933474	-0.611599877	-0.250438221	0.788052632	0.781568922	0.849849446	0.126099578	-1.271600431
Bradi1g02810.v3.1	-0.491317872	0.336642303	0.706118673	0.866660123	2.529004826	-0.756876321	-0.837849945	-0.696496624	-0.114300693	-0.005841684	0.876399846	-0.376262926	-0.816565976	-0.281926098	-0.026988627	0.620248338	2.331824529	0.281908634	-1.389055366	-0.842585878	-0.913962736	-0.387352886	0.889425556	-1.500849195
Bradi1g02840.v3.1	-0.887067333	-0.784602501	-0.547126132	-0.635487781	-0.614446546	-1.5204528	-0.599425466	-1.162180252	-1.216410191	-0.74883066	-0.949252284	-0.228991515	0.933258528	0.829655731	1.349350196	1.960329702	1.974209795	1.027715612	-0.195905122	0.050094146	1.099017284	0.679620401	0.639531909	-0.452604722
Bradi1g02880.v3.1	0.660975332	0.882611863	1.46758557	0.969090814	2.10762226	0.199004164	0.468912032	0.09098166	0.661382913	0.916515001	1.075863929	1.284150803	-1.249441849	-1.060669156	-1.364258412	-0.827238763	-0.994249088	-1.354376987	-1.02081447	-0.785688314	-0.391227866	-0.522101273	-0.506861736	-0.707768429
Bradi1g02910.v3.1	-1.138938281	-0.596305635	-0.833708795	-0.523923914	-0.838146849	-1.251395722	-1.104042793	-0.714452569	-0.665341269	-0.31014348	-1.115509892	-0.867552451	0.654220742	1.402164371	1.646903105	2.112168605	1.344066828	0.847994541	-0.193240156	1.245599474	0.652050046	-0.304554431	0.77180185	-0.219713325
Bradi1g03020.v3.1	-0.521541724	0.549860726	-0.768153775	0.884144142	1.204795856	-0.809419938	2.138410698	-0.087996618	0.457333508	1.459398032	1.994620278	1.082058839	-0.389550604	-0.069012859	-0.076056472	-0.143678416	-0.957913457	-0.770635713	-0.411615487	-1.329669977	-1.717763138	-0.476754262	-0.234073662	-1.006785978
Bradi1g03056.v3.1	-0.130268375	0.738067179	0.995134292	-0.304021932	1.778186381	0.082286013	2.342275393	-0.610160157	0.961379546	0.727719273	2.028450497	0.319973917	-0.44948664	-0.793781258	-0.351179675	-0.185577131	-0.566737146	-0.604152988	-1.042083778	-0.905515829	-0.904256246	-1.042083778	-1.042083778	-1.042083778
Bradi1g03120.v3.1	-1.120373027	-0.949564715	-0.803014901	-0.776928531	-0.698681107	-1.530027486	-0.836113424	-1.000414503	-1.301548448	-0.758828824	-0.271993647	-0.778561166	0.632786517	1.09947768	1.315047089	1.241248364	1.845187545	0.332901652	0.775743996	0.43875591	1.002532381	0.827237201	1.485900844	-0.170769402
Bradi1g03130.v3.1	0.327539504	1.20747957	1.072879682	1.579148011	1.307593866	0.209908791	-0.395435076	-0.037306227	1.222441726	1.087235204	1.350736841	0.422687186	-0.938182836	-0.826517403	-0.547858069	-0.456537508	0.087029068	-0.061688004	-1.602008539	-1.280742106	-0.592653106	-1.723975162	0.185409618	-1.597185034
Bradi1g03142.v3.1	-0.085195486	0.31525375	0.521429231	0.977815344	1.216111936	0.753466106	-0.576740136	1.458063247	1.265366431	0.805716689	1.738347254	0.534482156	-0.741221693	-0.657519005	0.19419124	0.258807524	0.061938265	-0.128565784	-1.320862734	-1.649246003	-0.520325729	-1.755729608	-1.08299737	-1.582585624
Bradi1g03170.v3.1	0.799367837	0.094555017	0.422026243	1.608843236	2.703990788	-0.707878685	-0.996997446	-0.885999205	-1.023904373	-0.071603854	0.64428896	1.243023839	0.278823406	0.194717835	0.376027552	0.006491355	0.537270813	-1.2760764	0.120911353	-1.457680784	-0.778325106	-0.417811207	0.264176444	-1.67823762
