Gene,BhBd.10.1,BhBd.10.2,BhBd.10.3,BhBd.14.1,BhBd.14.2,BhBd.14.3,BhBd.18.1,BhBd.18.2,BhBd.18.3,BhBd.22.1,BhBd.22.2,BhBd.22.3,BhBd.2.1,BhBd.2.2,BhBd.2.3,BhBd.6.1,BhBd.6.2,BhBd.6.3
Bradi2g61305.v3.1,3.766062994,3.427911702,6.414285898,6.905264137,8.202581451,5.927678762,5.382444871,9.011839755,8.014697581,1.855916921,7.072099728,6.416927622,3.333155102,2.627489916,3.39572107,5.016169716,2.881059228,5.571649611
Bradi2g61310.v3.1,96.85843263,72.2146732,96.58081909,88.072404,79.56504007,90.49589577,103.8495246,79.10392674,85.8717598,88.25916024,89.14135006,94.64968242,97.21702381,112.6536302,83.64197161,72.45578479,62.5064589,61.61588982
Bradi2g61320.v3.1,59.78625003,55.53216958,59.19469557,56.57470793,65.45659998,58.68401975,76.30407141,69.69156077,61.5986757,81.04170555,74.33928086,54.68972405,77.77361905,74.55502637,81.67602784,63.90971786,88.3107285,81.9360237
Bradi2g61340.v3.1,8.709020674,9.598152767,6.597551209,6.299539213,7.874478193,18.17821487,11.87304016,21.2278892,0.457982719,12.99141845,10.52591587,0.583357057,0.833288776,11.16683214,11.79566266,10.2181235,15.4074037,15.24010041
Bradi2g61360.v3.1,8.002883863,15.31133894,10.44612275,10.29732371,17.38947268,16.59750053,9.973353732,13.01710187,13.28149885,12.78520546,11.01931818,15.75064053,19.99893061,21.34835557,18.40838264,18.02105416,8.768441128,10.97942718
Bradi2g61370.v3.1,4.707578743,5.484658724,0.733061245,2.180609728,4.92154887,3.556607257,4.432601659,8.811576649,2.289913595,4.124259824,6.578697421,5.104374245,8.05512483,7.22559727,6.79144214,5.573521907,2.755795783,0.819360237
Bradi2g61380.v3.1,56.96170279,51.19014809,55.34612403,47.73112404,88.91598293,79.03571683,77.25391462,60.47945791,69.84236464,79.18578863,82.72712007,79.91991674,83.32887755,68.47895594,69.70164301,65.39599037,51.10748543,47.52289374
Bradi2g61400.v3.1,72.2613337,79.29902405,58.0951037,78.01737025,72.3467684,85.75375276,79.15360105,84.11050438,87.24570796,72.99939889,82.56265264,69.71116825,72.91276786,77.18251629,78.99519541,62.60922942,81.54650249,76.52824613
Bradi2g61410.v3.1,88.62016983,96.43858256,94.56490066,107.9401815,85.47089872,92.86696728,102.1081453,116.1526013,104.4200599,104.1375606,122.6927069,119.5881966,144.0200767,96.23181818,103.6588537,108.126325,106.5991914,111.5968643
Bradi2g61420.v3.1,12.47508367,9.598152767,7.697143077,10.4184687,8.694736338,5.137321594,9.498432125,6.808945593,5.037809908,4.124259824,10.85485074,12.25049819,10.83275408,8.867778467,4.289331878,5.945090034,4.760010898,6.554881896
Bradi2g61436.v3.1,66.14148134,71.07203596,71.84000205,91.70675354,72.01866514,79.23330613,82.00313068,91.11971308,101.2141809,107.2307554,91.27942672,76.71145293,60.83008061,74.22659013,76.85052947,89.36213457,96.20232552,101.1090532
Bradi2g61442.v3.1,27.18626724,23.30979958,33.53755198,28.34792646,31.49791277,26.08178655,38.1520357,40.65341045,29.76887673,35.05620851,32.89348711,32.08463811,32.08161786,56.65525132,41.64226364,34.74161988,20.79373182,22.77821459
Bradi2g61480.v3.1,7.767504926,9.36962532,9.346530879,7.510989062,4.593445612,12.64571469,17.41379223,12.81683876,10.99158525,14.64112238,4.605088195,6.70860615,6.110784354,20.36304685,16.44243886,9.289203178,4.00843023,8.19360237
Bradi2g61500.v3.1,500.1802414,478.7650011,440.5698085,426.3092017,366.8194425,325.8247426,187.4357273,151.599171,179.5292258,111.3550153,139.3039179,109.9628052,149.7142167,164.0539016,201.4198761,480.9949405,456.334729,484.7335162
Bradi2g61534.v3.1,23.77327265,26.28065639,24.00775579,24.35014196,28.70903508,24.8962508,24.85423073,23.63104647,27.7079545,37.94319038,18.91375509,23.188443,25.13754473,49.10121781,29.66787882,35.6705402,28.3095385,20.32013388
Bradi2g61540.v3.1,5.884473428,3.199384256,7.697143077,5.451524319,2.788877693,4.346964426,4.907523265,2.603420374,4.579827189,2.680768886,4.440620759,4.375177924,6.527428742,3.448580515,3.216998908,2.60097689,1.377897892,5.571649611
Bradi2g61550.v3.1,0.706136811,5.484658724,1.832653114,2.907479637,0.984309774,2.766250089,2.691222436,2.803683479,1.831930876,3.299407859,3.289348711,1.020874849,2.777629252,2.955926156,2.502110262,1.486272508,3.256849562,1.310976379
Bradi2g61560.v3.1,130.1645522,128.6609526,137.2657182,55.84783802,115.3282952,112.2307179,172.5548503,86.51366165,117.0145847,118.160044,183.7101255,130.3803021,156.6582898,90.64840211,128.322512,156.2443974,100.3360192,88.65477764
Bradi2g61570.v3.1,35.1891511,42.96316,38.11918476,37.55494531,43.96583658,46.63107293,41.95140855,37.24893765,46.02726325,46.19171003,41.11685888,42.58506513,42.77549048,61.08914055,50.04220524,43.47347087,37.32850652,33.10215357
Bradi2g61580.v3.1,64.96458665,72.67172809,68.90775707,63.96455201,67.42521953,70.93455586,80.89498027,102.7349732,66.63648561,76.50501974,69.40525779,69.27365046,64.5798801,52.87823456,85.96535971,71.15529634,75.15806681,83.41087212
Bradi2g61590.v3.1,96.26998529,82.9554632,137.0824529,180.2637375,103.3525263,84.37062772,157.1990517,151.3989079,159.1489948,118.366257,94.8977103,141.6099255,169.8520287,116.9233013,63.98253384,105.15378,107.4760355,109.1387836
Bradi2g61640.v3.1,78.49887554,89.35423171,83.38571667,89.52614381,84.32253731,91.68143153,100.9999949,103.3357625,86.32974252,104.1375606,85.85200135,110.98368,87.77308436,109.5334859,106.5184083,80.25871546,92.19389529,76.52824613
Bradi2g61657.v3.1,3.412994589,8.912570426,6.597551209,7.268699092,3.28103258,6.915625223,7.123824094,8.210787332,5.953775346,3.711833842,7.401034599,7.875320263,5.833021429,10.18152343,4.468054039,6.316658161,4.885274343,4.260673232
Bradi2g61670.v3.1,28.24547246,32.90795234,28.03959264,29.80166628,29.20118996,40.70339417,27.22883876,31.44130759,20.60922235,44.95443208,35.52496607,26.10522828,25.27642619,33.82893267,34.67209934,37.89994897,31.31586117,23.26983073
Bradi2g61677.v3.1,13.88735729,15.99692128,13.92816366,12.59907843,19.35809222,16.20232195,14.56426259,17.8234164,18.0903174,17.73431724,13.15739484,18.81326507,14.02702772,15.43650326,13.04671779,23.59457607,14.53055958,18.84528545
Bradi2g61683.v3.1,6.237541834,3.199384256,7.147347143,9.449308819,9.843097741,3.951785842,8.865203317,4.60605143,14.65544701,11.96035349,9.868046132,27.70946018,35.55365442,18.88508377,5.897831332,1.486272508,5.135801232,4.096801185
Bradi2g61690.v3.1,5.884473428,2.742329362,9.529796191,7.874424016,6.233961903,5.532500178,6.965516892,4.405788325,12.36553341,4.949111789,8.223371776,17.64655096,13.33262041,11.16683214,6.79144214,2.972545017,4.509484009,4.42454528
Bradi2g61702.v3.1,0.353068406,0,1.099591868,0.484579939,0,0.790357168,0.633228808,0,1.831930876,0.412425982,1.151272049,1.604231905,4.583088265,0.32843624,2.144665939,0.371568127,0,0.327744095
Bradi2g61710.v3.1,62.1400394,79.0704966,63.04326711,84.68034442,97.11856438,98.20187817,96.88400768,85.71260923,76.2541227,75.68016777,65.29357191,80.79495233,47.08081582,32.51518771,59.33575764,37.15681271,50.60643165,41.62350004
Bradi2g61727.v3.1,21.77255169,10.96931745,19.24285769,21.32151734,13.61628521,24.50107222,17.57209943,19.22525814,21.98317051,12.37277947,15.2954715,15.02144421,25.9708335,23.64740925,13.04671779,19.32154261,13.02739825,15.07622836
Bradi2g61767.v3.1,6.002162897,6.170241064,10.62938806,8.96472888,6.562065161,9.48428602,7.915360105,8.010524227,4.12184447,10.51686255,6.414229986,14.29224788,12.77709456,9.196214707,6.076553493,9.660771305,9.520021796,8.521346465
Bradi2g61777.v3.1,111.3342373,131.4032819,99.32979876,121.3872748,137.96742,113.6138429,85.16927473,120.9589158,131.4410403,80.83549256,94.07537312,104.1292346,174.435117,288.0385821,191.9476015,91.03419114,92.69494906,89.80188197
Bradi2g61800.v3.1,19.30107285,18.28219575,20.52571487,31.73998603,27.7247253,26.87214372,43.05955897,25.03288821,37.32559159,42.89230217,44.07727272,30.04288841,35.97029881,26.6033354,21.98282587,26.56712109,29.31164606,29.16922444
Bradi2g61810.v3.1,9.532846954,13.71164681,9.163265568,7.753279031,14.1084401,14.62160761,12.82288337,17.22262709,19.69325691,23.92070698,13.65079715,19.68830066,14.02702772,13.95854018,11.79566266,11.89018007,5.636855011,6.554881896
Bradi2g61820.v3.1,22.12562009,22.39568979,21.25877612,24.35014196,28.87308671,29.24321523,24.37930912,21.2278892,27.93694586,27.63254082,23.02544097,20.70917551,19.44340476,31.20144275,24.48493613,20.80781512,19.79162426,26.05565554
Bradi2g61830.v3.1,20.71334647,32.90795234,21.25877612,16.96029788,16.4051629,13.43607186,9.181817721,8.811576649,10.53360254,9.898223578,7.236567163,15.75064053,15.55472381,15.7649395,12.51055131,37.52838084,40.0843023,25.89178349
Bradi2g61835.v3.1,34.60070376,47.99076383,52.41387905,28.59021643,57.0899669,52.95393028,53.66614151,25.23315131,46.71423733,55.26508164,59.20827679,47.83527863,43.33101633,38.42704002,50.75709388,54.62051469,48.60221654,44.57319689
Bradi2g61842.v3.1,39.3082825,47.99076383,55.71265465,49.79058878,51.34815988,50.58285877,55.72413514,61.68103655,93.88645738,63.51360129,59.04380936,73.79466765,78.60690783,65.85146602,67.02081059,62.60922942,50.48116821,55.06100792
Bradi2g61850.v3.1,22.71406743,25.13801915,17.59346989,12.47793344,26.08420901,14.81919691,17.73040663,17.02236398,48.54616821,16.4970393,23.18990841,36.45981603,40.83115,18.72086565,22.87643668,25.08084858,19.54109737,18.18979726
Bradi2g61860.v3.1,56.02018704,55.30364213,47.64898095,58.14959273,61.84746414,52.95393028,52.8746055,63.88393071,65.03354609,71.34969496,61.18188602,62.56504431,45.55311973,59.77539559,63.44636736,52.39110592,70.77384625,69.4817481
Bradi2g61870.v3.1,10.1212943,9.598152767,10.62938806,8.48014894,9.514994483,6.915625223,16.78056342,8.010524227,32.05879033,14.84733537,13.48632971,21.58421109,16.38801259,11.49526838,8.936108078,14.11958883,8.768441128,7.53811418
Bradi2g61920.v3.1,10.94512058,7.769933192,12.27877586,10.29732371,15.91300801,15.21437549,11.39811855,19.62578436,15.11342972,25.98283689,17.1046133,13.4172123,16.11024966,30.54457028,23.94876965,9.289203178,11.64950036,12.94589174
Bradi2g61930.v3.1,7.767504926,3.199384256,7.330612454,7.026409122,4.92154887,3.556607257,5.224137669,3.604735902,5.495792627,11.54792751,6.24976255,2.625106754,7.638480442,3.284362395,6.970164301,8.546066924,12.02529069,7.53811418
Bradi2g61940.v3.1,59.31549216,52.56131277,55.34612403,25.19815685,72.83892328,60.65991267,69.02194011,28.03683479,48.08818549,71.34969496,77.95756444,59.50241977,66.10757619,43.68201986,61.65914574,52.76267405,43.96746908,44.57319689
Bradi2g61950.v3.1,31.0700197,26.50918383,32.98775604,25.68273679,35.92730675,32.00946532,36.09404208,39.65209492,29.76887673,30.10709672,32.56455223,35.00142339,38.6090466,33.17206019,48.96987227,39.01465335,20.54320493,38.018315
Bradi2g61960.v3.1,19.88952019,17.36808596,21.44204143,20.23121247,16.89731779,18.57339346,25.64576674,17.8234164,23.58611003,22.27100305,15.78887381,24.64683564,27.63741106,13.63010394,17.15732751,28.42496172,25.05268894,27.20275987
Bradi2g61965.v3.1,35.30684057,28.33740341,37.75265414,39.12983011,42.9815268,37.5419655,51.60814788,63.88393071,75.79613998,51.5532478,56.08339552,74.08634618,67.21862789,48.11590909,35.20826583,26.0097689,36.57692585,42.44286028
Bradi2g61980.v3.1,41.191314,51.19014809,32.62122542,55.96898301,50.52790174,60.85750196,47.65046783,40.45314734,33.43273848,49.07869191,50.32703527,41.71002954,58.33021429,65.6872479,68.62931004,28.98231391,27.05690405,33.75764176
Bradi2g62000.v3.1,37.66062994,53.47542256,43.6171441,32.10342099,49.54359196,46.63107293,51.44984068,56.07366959,49.46213365,35.88106047,44.73514246,46.81440379,44.85871242,40.7260937,58.44214683,44.95974338,49.3537972,49.98097446
Bradi2g62010.v3.1,253.2677364,276.9752656,282.4118448,235.0212706,267.5682069,276.4274196,312.8150313,284.37361,270.4387955,308.4946349,294.561177,275.4903699,299.4284333,327.4509308,331.3508875,249.8795655,238.1258083,218.9330553
Bradi2g62020.v3.1,11.41587845,10.05520766,6.597551209,3.634349546,8.530684709,12.84330399,12.03134736,6.808945593,8.243688941,16.29082631,13.81526458,10.64626628,13.19373895,13.79432206,17.33604967,10.03233943,6.513699123,11.63491537
Bradi2g62060.v3.1,18.3595571,10.96931745,12.8285718,14.53739818,15.42085313,19.9565185,15.83072021,16.62183777,26.10501498,16.90946528,20.06502713,29.16785283,33.33155102,31.85831523,20.37432642,13.37645258,17.78740914,24.58080711
Bradi2g62067.v3.1,39.89672985,21.02452511,35.00367447,87.58782406,82.02581451,71.13214515,156.4075157,165.8178515,107.8549303,120.8408129,134.04096,140.4432114,124.5766719,63.38819423,31.6338226,30.46858642,32.44323217,28.67760829
Bradi2g62090.v3.1,10.35667323,7.084350852,14.84449022,18.4140377,22.14696992,13.43607186,11.08150415,19.82604746,24.04409274,10.10443657,11.51272049,18.95910434,7.221836055,8.867778467,6.79144214,18.02105416,8.643177683,12.4542756
Bradi2g62150.v3.1,34.8360827,27.88034851,33.9040826,26.4096067,28.70903508,35.96125116,35.30250607,20.82736299,42.82138422,27.42632783,31.90668249,20.70917551,33.19266956,41.5471843,29.48915666,26.0097689,29.93796328,39.16541933
Bradi2g62160.v3.1,6.708299708,2.513801915,9.896326813,5.088089364,9.350942854,5.137321594,9.498432125,6.208156276,2.060922235,4.536685807,10.03251357,6.70860615,13.05485748,6.240288551,8.757385917,7.059794415,5.8873819,7.210370085
Bradi2g62165.v3.1,4.825268211,6.855823405,7.513877766,3.876639516,4.92154887,4.544553718,4.274294456,4.60605143,3.663861752,10.31064956,2.467011533,1.020874849,4.999732653,5.911852311,17.33604967,5.20195378,2.254742004,5.243905517
Bradi2g62170.v3.1,129.9291733,119.7483821,110.3257174,136.6515429,84.8146922,124.6788433,84.53604592,114.3502333,39.61550519,80.83549256,90.62155698,45.06433262,113.0495105,157.649395,237.3430306,78.02930669,86.18124994,92.58770678
Bradi2g62190.v3.1,1.059205217,1.371164681,1.649387802,2.907479637,5.413703758,1.580714337,4.274294456,3.404472796,7.327723503,1.64970393,3.124881275,3.937660132,6.527428742,5.090761713,4.646776201,2.972545017,3.75790334,3.277440948
Bradi2g62200.v3.1,11.29818898,13.71164681,10.26285744,11.02419362,12.13982055,14.42401832,12.66457617,11.01447081,12.59452477,10.10443657,12.66399254,9.333712904,16.24913112,13.95854018,10.00844105,7.617146606,10.27160246,9.504578749
Bradi2g62210.v3.1,3.177615651,2.970856809,7.513877766,3.997784501,3.445084209,4.544553718,3.324451244,2.202894162,2.976887673,3.505620851,1.809141791,1.895910434,6.666310204,4.105452994,2.502110262,3.529897208,3.632639896,4.42454528
Bradi2g62223.v3.1,0.470757874,0.228527447,1.099591868,2.786334652,1.148361403,0.98794646,1.899686425,3.204209691,2.747896314,0.824851965,0.493402307,1.166714113,2.222103401,4.433889234,3.931887554,0.928920318,0.250526889,1.310976379
Bradi2g62250.v3.1,1.64765256,3.656439149,0.733061245,1.817174773,1.148361403,0.98794646,2.849529638,0.200263106,5.953775346,0.412425982,3.453816146,4.375177924,8.471769218,4.433889234,0.714888646,1.857840636,0.876844113,0
Bradi2g62270.v3.1,51.3126083,35.65028171,39.95183788,30.77082616,53.48083106,43.07446567,53.1912199,44.85893567,57.24783987,57.73963754,59.04380936,59.50241977,59.71902891,67.98630158,62.91020087,48.67542465,35.82534518,55.06100792
Bradi2g62280.v3.1,58.020908,51.19014809,70.37387956,60.57249243,86.61926012,71.92250232,94.03447804,92.32129171,84.95579436,67.22543514,93.08856851,88.37859406,60.83008061,42.53249302,85.78663755,91.40575927,79.04123359,78.33083865
Bradi2g62290.v3.1,9.297468017,12.11195468,10.99591868,13.93167326,8.36663308,14.62160761,14.72256979,10.41368149,12.82351613,9.279584605,9.539111261,16.04231905,17.0824199,9.524650946,9.650996725,7.059794415,4.00843023,6.882625991
Bradi2g62310.v3.1,8.709020674,14.6257566,8.796734945,6.541829183,12.46792381,10.66982177,18.99686425,9.612629072,13.28149885,7.011241701,6.907632292,11.95881966,9.166176531,12.80901334,10.18716321,7.431362542,10.27160246,6.882625991
Bradi2g62315.v3.1,1151.826829,979.0115822,1092.811052,1558.651375,1176.086128,1032.60164,1375.214665,1350.374122,1396.618301,1316.463736,1044.368216,1383.722938,1578.248941,1143.450768,852.862155,1130.681811,1308.126153,1101.056286
Bradi2g62320.v3.1,3.059926183,9.141097873,7.330612454,7.026409122,10.82740752,10.27464319,9.340124923,13.61789119,9.617637098,13.61005742,11.18378562,19.25078287,9.166176531,6.56872479,13.22543996,8.174498796,14.0295058,10.65168308
Bradi2g62330.v3.1,60.72776578,41.82052277,50.76449125,38.28181522,53.64488269,64.21651993,54.45767752,66.88787729,47.17222005,50.52218285,70.39206241,35.43894118,38.74792806,65.03037543,51.11453821,47.37493621,61.25382445,53.09454336
Bradi2g62341.v3.1,7.179057583,9.141097873,4.581632784,6.662974168,3.445084209,1.975892921,2.849529638,5.807630064,2.289913595,3.711833842,2.138076662,1.312553377,2.360984864,7.06137915,2.859554585,7.988714733,5.511591566,7.701986228
Bradi2g62360.v3.1,38.83752463,48.44781873,50.58122593,47.85226902,41.66911377,37.73955479,35.30250607,48.06314536,55.87389171,41.03638525,44.73514246,50.46038539,54.99705919,36.62064071,35.02954367,43.10190274,38.58114096,35.23249019
Bradi2g62370.v3.1,99.44760094,87.52601214,99.14653345,125.3850593,89.9002927,101.9560747,87.86049716,100.1315528,82.89487213,106.6121165,110.8510515,93.62880757,99.71689014,108.0555228,126.3565682,93.07781584,110.2318313,113.0717127
Bradi2g62380.v3.1,5.884473428,1.371164681,2.199183736,0.484579939,2.788877693,3.161428673,3.482758446,1.201578634,4.579827189,2.886981877,2.96041384,1.458392641,1.944340476,6.076070431,8.221219432,1.114704381,4.00843023,4.916161422
Bradi2g62391.v3.1,1.64765256,1.828219575,4.581632784,4.361219455,1.968619548,1.975892921,7.915360105,2.603420374,1.831930876,6.598815719,5.262957937,4.375177924,1.527696088,3.284362395,2.859554585,7.059794415,1.753688226,1.966464569
Bradi2g62400.v3.1,15.41732038,14.1687017,17.96000051,39.61441005,34.77894535,40.50580488,27.54545316,36.44788523,29.31089401,26.39526288,24.01224559,19.54246139,18.33235306,11.98792274,10.18716321,6.688226288,15.28214025,13.10976379
Bradi2g62410.v3.1,20.00720966,22.85274468,17.04367396,16.71800791,16.73326616,15.60955407,15.5141058,16.42157466,16.02939516,10.72307554,19.40715739,20.85501477,14.99919796,22.49788241,26.09343559,14.11958883,16.03372092,12.12653151
Bradi2g62426.v3.1,36.36604579,40.44935809,30.97183762,31.73998603,36.09135838,21.33964354,36.72727089,41.85498908,28.39492857,34.02514355,37.00517299,30.04288841,24.44313742,17.07868446,27.8806572,49.04699278,51.35801232,56.6997284
Bradi2g62434.v3.1,18.47724657,6.855823405,15.02775553,13.5682383,17.06136942,18.96857204,17.09717783,22.42946783,17.17435196,12.78520546,19.07822252,19.25078287,20.97110085,24.30428172,23.59132533,16.34899759,14.0295058,10.97942718
Bradi2g62470.v3.1,106.0382112,110.3787568,111.7918399,165.6051943,133.2099228,129.0258077,156.2492085,178.6346903,129.3801181,124.5526467,125.3241859,124.255053,109.8552369,135.6441669,129.394845,127.4478676,126.766606,125.6898604
Bradi2g62480.v3.1,6.355231303,6.855823405,4.03183685,7.510989062,3.609135838,5.532500178,5.065830467,3.204209691,2.289913595,5.773963754,4.605088195,2.041749698,4.999732653,10.8383959,3.931887554,1.857840636,4.00843023,6.227137801
Bradi2g62510.v3.1,13.76966782,15.53986638,21.44204143,33.19372585,25.59205413,16.59750053,51.60814788,39.25156871,50.8360818,10.31064956,29.93307327,52.79381362,44.99759388,23.97584549,23.59132533,15.04850915,13.27792514,13.43750789
