Gene,BhBs.10.1,BhBs.10.2,BhBs.10.3,BhBs.14.1,BhBs.14.2,BhBs.14.3,BhBs.18.1,BhBs.18.2,BhBs.18.3,BhBs.22.1,BhBs.22.2,BhBs.22.3,BhBs.2.1,BhBs.2.2,BhBs.2.3,BhBs.6.1,BhBs.6.2,BhBs.6.3
Bradi5g13460.v3.1,65.07660809,52.42962143,60.12425934,46.72681182,43.06149754,56.0408092,57.84529228,61.25920461,47.21965654,53.92853517,38.53359642,43.62507134,48.59466528,51.85239238,65.68600448,53.72363874,50.83083254,58.10010614
Bradi5g13480.v3.1,24.75084352,29.95978367,34.81879576,18.74069993,30.78224238,29.55998727,28.10562224,38.98313021,18.12471665,26.85852536,28.43745762,20.52944534,33.49868938,26.78467951,27.24476322,29.71945973,21.41603604,19.8763521
Bradi5g13490.v3.1,35.73780333,26.68293233,30.44266296,21.98908792,29.77298853,33.66554106,36.27586126,32.58907181,41.01909558,26.64704091,42.067245,28.07703554,34.64885897,52.19578571,36.20194565,34.10117495,20.77097472,23.10413578
Bradi5g13500.v3.1,38.63546306,54.53616871,50.04012724,36.98164786,51.80836422,43.51887015,44.11929072,30.11395243,44.35785918,44.83470375,56.87491523,38.34175821,56.21453883,46.01470582,44.03948027,34.67270302,50.9598448,55.04220582
Bradi5g13510.v3.1,11.83211056,12.63928374,11.7965319,6.496775975,16.14806158,25.45443348,13.07238244,15.26323616,18.36319977,16.07281833,16.826898,10.26472267,7.476102351,12.01876645,9.330398363,11.43056143,18.06171715,9.513467673
Bradi5g13520.v3.1,4.829432882,3.276851339,5.327466017,8.995535965,7.06477694,9.032218333,7.189810339,6.600318342,6.20056096,8.88234697,6.394221239,7.849493806,1.150169593,5.837686559,17.16793299,9.525467862,7.74073592,6.795334052
Bradi5g13537.v3.1,14.97124193,16.3842567,17.88506449,12.49379995,20.18507697,17.24332591,19.60857365,21.45103461,12.87808815,20.30250736,17.33170494,21.43515616,14.37711991,14.07912641,27.24476322,16.76482344,13.93332466,16.64856843
Bradi5g13550.v3.1,9.296658298,12.63928374,16.93373127,15.24243594,13.79313593,9.032218333,10.78471551,13.20063668,8.823875212,16.07281833,12.11536656,12.37804792,16.1023743,21.6337796,16.79471705,11.04954272,21.28702378,14.60996821
Bradi5g13560.v3.1,7.244149323,9.128371587,6.659332522,10.24491596,5.046269243,6.158330682,7.5166199,6.187798445,4.769662277,2.960782323,8.076911039,4.830457727,5.463305564,5.837686559,4.291983247,6.477318146,2.580245307,6.965217403
Bradi5g13570.v3.1,95.50203524,66.23920921,86.57132278,85.58252967,79.56284506,102.8441224,82.84622368,99.82981492,86.33088721,63.8683044,85.98544877,82.72158857,102.0775513,98.03879486,114.204076,99.63639384,97.14623579,96.32386018
Bradi5g13580.v3.1,10.86622398,9.830554017,10.27439875,12.11898595,15.13880773,11.08499523,10.45790595,20.21347492,12.87808815,7.61344026,9.423062879,14.79327679,13.65826391,5.150899905,11.9429099,15.24074858,9.675919899,7.644750808
Bradi5g13590.v3.1,2.897659729,2.340608099,4.756666087,5.12245798,3.027761546,1.231666136,2.614476487,4.125198964,2.384831138,3.383751227,3.3653796,5.434264942,2.875423981,0.686786654,0,3.42916843,4.386417021,4.416967134
Bradi5g13640.v3.1,21.12876886,16.61831751,26.63733009,14.24293195,26.57701801,20.52776894,21.40602624,26.81379326,19.79409845,30.03079214,25.57688496,24.60514405,19.12156948,27.81485949,25.00546761,17.71737022,22.19010964,18.51728529
Bradi5g13656.v3.1,17.14448673,17.32049994,19.59746428,14.99255994,17.66194235,16.62749284,16.34047804,19.18217518,23.37134516,19.668054,24.73554006,22.18991518,22.57207825,21.46208294,29.6706668,18.86042637,17.54566808,17.83775189
Bradi5g13660.v3.1,33.44382271,34.64099987,44.90292786,65.84232575,40.87478087,34.48665182,32.51755131,36.71427078,33.62611905,41.23946807,30.79322334,30.4922644,45.4316989,40.86380591,28.73762696,39.81645566,30.57590688,27.35121956
Bradi5g13670.v3.1,5.674583636,7.255885108,7.230132452,5.747147978,10.93358336,9.648051402,8.170239022,9.694217564,10.73174012,4.229689033,5.552876339,14.34042138,5.319534365,12.7055531,10.8232621,6.286808789,3.354318898,3.397667026
Bradi5g13680.v3.1,17.98963749,14.27770941,20.92933078,12.36886195,18.6711962,25.45443348,11.11152507,22.2760744,23.37134516,16.91875613,24.56727108,10.86852988,17.97139988,16.31118303,23.51260388,22.09908544,15.9975209,9.853234375
Bradi5g13700.v3.1,69.06089021,77.24006728,63.92959221,59.22061177,62.91015656,62.81497295,63.40105481,65.17814362,80.13032625,56.67783305,83.79795203,71.85305868,68.14754836,97.8670982,96.47631908,72.77457447,65.02218172,65.9147403
Bradi5g13710.v3.1,102.7461846,69.04793893,76.48719068,106.3222376,74.68478479,83.1374642,54.57719667,72.60350176,62.48257583,53.08259737,49.30281114,46.79505923,32.49229099,38.1166593,31.72335443,44.38868024,41.02590037,42.81060453
Bradi5g13713.v3.1,27.64850325,13.10740536,16.55319798,22.61377791,19.84865902,27.71248807,13.07238244,10.72551731,12.40112192,8.036409163,7.908642059,8.151397414,5.463305564,3.43393327,8.770574461,10.66852401,11.61110388,12.23160129
Bradi5g13727.v3.1,23.5434853,23.87420261,16.74346463,13.24342795,25.73597314,21.3488797,16.99409717,26.40127337,38.15729822,29.81930768,23.89419516,30.4922644,19.84042547,22.32056626,29.48405883,24.00417901,20.12591339,28.54040302
Bradi5g13737.v3.1,42.98195265,46.81216199,42.23919485,33.23350787,39.86552702,41.67137095,54.57719667,35.88923098,58.18987978,66.61760227,77.90853773,66.41879374,46.0067837,45.32791917,58.59490172,43.81715217,40.76787584,36.69480388
Bradi5g13770.v3.1,20.88729722,21.2995337,30.06212967,19.24045193,32.12791418,24.63332273,33.33457521,30.52647233,29.333423,31.9341522,32.30764416,27.62418012,21.56567986,21.46208294,24.63225168,30.86251587,21.28702378,27.01145286
Bradi5g13780.v3.1,17.38595838,11.46897969,7.991199026,8.495783967,14.12955388,13.5483275,16.34047804,18.15087544,26.71010875,19.45656955,13.79805636,17.81231287,13.22695031,9.615013156,14.18220551,7.62037429,10.57900576,8.154400862
Bradi5g13790.v3.1,11.83211056,8.894310778,17.12399791,9.995039961,14.80238978,11.90610598,15.36004936,11.1380372,26.94859186,30.03079214,21.20189148,22.34086699,23.57847665,22.32056626,19.59383656,15.62176729,23.73825682,14.94973491
Bradi5g13800.v3.1,105.160901,101.5823915,97.79705475,82.33414168,102.7756836,106.3338431,107.8471551,103.1299741,119.7185232,110.8178527,113.5815615,107.779588,90.57585541,129.115891,119.802315,98.68384705,94.95302728,93.60572656
Bradi5g13810.v3.1,41.29165114,38.15191202,49.84986059,33.23350787,49.78985653,37.77109485,40.19757599,50.9462072,32.91066971,46.10361046,49.30281114,52.22932417,55.63945404,50.47881907,74.45657894,49.9134516,49.28268535,27.52110291
Bradi5g13840.v3.1,5.553847814,3.276851339,3.424799583,7.996031969,1.682089748,6.158330682,4.902143413,6.600318342,4.292696049,8.88234697,8.245180019,2.717132471,4.60067837,11.67537312,4.10537528,4.191205859,1.806171715,6.455567349
Bradi5g13850.v3.1,27.28629578,35.10912149,35.96039562,38.73077985,35.82851162,25.65971117,30.39328916,39.80817,34.81853462,39.54759246,34.32687192,47.39886644,46.5818685,46.18640248,40.4939289,31.43404395,27.60862478,28.54040302
Bradi5g13860.v3.1,108.1792966,137.1596346,115.6821192,119.8155415,157.4436004,152.1107678,158.9928514,199.04085,174.8081224,181.0306906,185.264147,192.1616464,198.5480259,254.111062,191.0865585,133.1660407,136.4949767,136.9259811
Bradi5g13870.v3.1,2.173244797,1.40436486,4.3761328,2.748635989,2.354925647,2.668609962,5.228952974,2.062599482,5.246628505,9.728284777,5.0480694,3.924746903,4.313135972,2.060359962,4.10537528,5.52477136,2.838269837,5.096500539
Bradi5g13880.v3.1,18.35184495,29.02354043,14.84079819,22.23896391,19.17582312,28.73887652,18.30133541,17.73835554,19.07864911,20.30250736,25.57688496,12.67995153,25.01618864,14.07912641,18.66079673,16.00278601,17.28764355,9.853234375
Bradi5g13890.v3.1,75.09768132,73.0269727,79.53145697,65.09269775,58.87314116,61.17275144,48.36781501,60.22790487,70.11403547,44.83470375,38.87013438,58.87120354,41.40610533,37.08647932,55.23595831,67.05929375,68.11847609,71.18112419
Bradi5g13900.v3.1,9.538129942,11.23491888,4.756666087,10.99454396,6.560150015,5.131942235,4.575333852,11.1380372,4.292696049,7.190471357,5.384607359,12.52899973,8.626271944,8.241439848,9.143790396,6.858336861,5.418515144,6.455567349
Bradi5g13930.v3.1,17.98963749,26.68293233,18.26559777,25.2374759,43.73433344,20.32249125,35.62224214,29.28891264,24.32527761,22.84032078,37.35571356,33.96415589,16.96500149,27.81485949,20.15366046,14.09769244,25.54442853,14.44008486
Bradi5g13947.v3.1,6.398998569,4.681216199,6.469065878,8.245907968,9.587911561,9.853329091,16.01366848,12.58185684,11.44718946,11.20867594,8.918255939,11.3213853,8.051187148,19.57341964,9.703614298,6.667827504,6.966662328,7.304984106
Bradi5g13960.v3.1,23.42274948,29.02354043,20.16826421,20.73970792,23.21283852,20.11721356,22.22305014,18.56339534,13.35505438,13.53500491,15.48074616,16.90660204,38.81822375,26.44128618,26.87154729,14.85972987,15.9975209,17.66786853
Bradi5g13967.v3.1,5.433111992,4.681216199,7.991199026,0.999503996,3.19597052,6.568886061,4.902143413,4.125198964,3.815729822,10.57422258,15.81728412,5.434264942,12.07678072,6.181079886,6.717886822,6.858336861,4.386417021,5.26638389
Bradi5g13980.v3.1,125.2030475,141.1386684,140.0362496,116.5671536,137.7631503,158.6796539,122.7169901,147.063343,145.2362163,121.6035597,127.2113489,155.7822617,156.1355222,140.2761741,135.2907763,116.782236,143.0746022,136.2464477
Bradi5g13990.v3.1,24.14716441,22.46983775,17.12399791,18.74069993,18.33477825,26.27554424,17.97452585,25.98875347,27.18707498,21.57141407,35.3364858,22.7937224,21.27813746,17.856453,34.33586598,26.2902913,34.9623239,28.37051967
Bradi5g14023.v3.1,0,0,0,0,0.33641795,0,0.326809561,0.825039793,0.953932455,0,0.33653796,0,0.862627194,0,0,0,0.258024531,0
Bradi5g14070.v3.1,27.52776743,37.44972959,27.20813002,34.85770187,44.23896036,29.35470958,44.2826955,52.18376689,47.21965654,30.03079214,47.1153144,35.02081852,47.44449569,39.14683928,44.41269621,37.33983402,31.86602954,27.35121956
Bradi5g14090.v3.1,10.86622398,22.00171613,22.45146393,21.98908792,21.53074877,20.93832432,18.95495453,18.15087544,23.84831138,21.99438297,11.7788286,18.11421647,15.2397471,15.45269972,14.92863738,22.09908544,23.60924455,31.93807004
Bradi5g14097.v3.1,33.68529435,51.727439,32.15506275,30.35993388,45.58463216,40.6449825,41.66821901,35.06419119,47.69662277,36.37532569,35.84129274,44.83268578,37.38051176,44.46943585,39.18767313,35.43474045,41.54194943,33.97667026
Bradi5g14110.v3.1,0.241471644,0.46812162,1.522133148,4.497767983,1.850298722,2.052776894,0,3.712679067,0.953932455,0.845937807,3.02884164,0.603807216,1.293940792,0.686786654,0,0,0.258024531,0.679533405
Bradi5g14120.v3.1,22.81907037,34.17287825,32.34532939,27.86117389,37.51060137,35.51304027,24.18390751,44.75840875,40.54212935,42.29689033,41.73070704,40.45508346,39.24953734,44.46943585,39.56088906,25.33774451,30.18887009,30.40911988
Bradi5g14150.v3.1,6.519734391,3.276851339,3.044266296,8.120969969,8.410448738,7.184719129,3.268095609,8.869177772,4.292696049,6.34453355,12.95671146,9.660915453,7.763644749,3.262236607,9.143790396,3.42916843,7.611723654,13.93043481
Bradi5g14160.v3.1,4.829432882,8.894310778,3.80533287,3.623201986,8.746866687,9.237496023,6.863000778,6.600318342,7.392976529,2.53781342,8.076911039,6.038072158,6.613475157,7.211259867,4.665199182,5.334262003,3.87036796,7.474867457
Bradi5g14170.v3.1,20.64582557,18.02268236,20.16826421,39.98015985,32.6325411,32.63915261,16.6672876,15.88201601,11.44718946,12.47758265,16.15382208,10.11377087,10.78283993,2.403753289,5.971454952,12.76412694,11.86912841,4.077200431
Bradi5g14180.v3.1,13.28094043,18.49080398,14.84079819,19.86514192,10.93358336,25.45443348,14.2162159,14.43819637,26.71010875,12.2660982,22.21150536,12.67995153,23.57847665,20.26020629,19.22062063,14.28820179,16.51356996,11.38218454
Bradi5g14190.v3.1,21.49097633,39.32221607,25.68599687,30.11005788,30.95045136,26.68609962,24.18390751,29.28891264,31.24128791,32.99157446,38.19705846,24.60514405,37.81182535,49.79203242,47.95824759,18.2888983,24.25430588,31.59830334
Bradi5g14200.v3.1,15.45418522,19.19298641,9.893865461,14.24293195,24.05388339,13.5483275,16.34047804,9.900477512,16.21685174,17.13024058,17.16343596,13.28375875,19.26534067,18.88663299,13.43577364,9.906486577,14.19134919,18.34740194
Bradi5g14210.v3.1,740.4727966,664.0305178,721.3008454,696.4044093,619.3454451,593.6630777,631.3960716,699.8400042,652.7282826,686.4785301,662.1384362,668.2636361,655.8842101,537.4105568,602.1839104,849.8622427,863.9951409,840.7527056
Bradi5g14230.v3.1,25.95820174,32.30039177,23.78333043,24.9875999,19.68045005,22.78582352,34.15159911,30.11395243,41.73454492,25.16664975,32.30764416,24.45419224,27.60407022,26.26958952,30.41709866,37.91136209,21.67406057,27.18133621
Bradi5g14250.v3.1,41.53312279,47.74840523,70.0181248,32.23400388,52.14478217,42.69775939,60.45976876,76.72870072,45.78875786,54.14001963,59.90375687,87.5520463,51.18254687,58.54856226,66.24582838,78.8708739,56.24934768,59.11940625
Bradi5g14260.v3.1,6.519734391,7.021824298,3.80533287,5.747147978,7.401194889,5.747775303,1.634047804,1.650079585,8.108425871,6.767502453,5.384607359,5.73616855,8.626271944,15.79609304,4.478591214,5.334262003,2.967282102,3.057900323
Bradi5g14270.v3.1,33.56455853,25.74668909,18.07533113,27.61129789,32.80075008,34.07609644,26.96178877,27.63883306,35.29550085,41.87392143,25.57688496,33.20939687,33.06737578,36.39969266,39.56088906,40.19747438,22.44813417,22.93425242
Bradi5g14280.v3.1,57.22877965,43.06718903,55.93839318,58.22110778,47.77134883,40.23442712,27.12519355,19.38843513,42.44999426,22.84032078,20.02400862,22.64277059,1.725254389,6.181079886,5.598239018,64.96369082,81.79377622,60.98812312
Bradi5g14290.v3.1,2.052508975,2.808729719,6.469065878,2.248883991,2.859552571,5.337219924,6.372786437,4.950238756,7.869942757,4.018204582,6.057683279,2.566180667,3.738051176,2.060359962,2.425903574,6.667827504,1.548147184,3.90731708
Bradi5g14307.v3.1,29.45954058,27.15105395,36.53119555,26.7367319,24.22209236,31.61276417,36.7660756,37.53931057,46.74269031,38.70165465,37.69225152,31.24702342,30.9108078,46.01470582,57.28864595,29.52895037,27.47961251,32.10795339
Bradi5g14320.v3.1,30.78763462,28.55541881,23.2125305,35.10757786,28.76373468,32.8444303,21.56943102,21.24477466,21.94044647,26.64704091,28.77399558,20.68039714,23.29093425,45.84300916,28.73762696,20.76551994,21.54504831,15.96903502
Bradi5g14350.v3.1,16.90301509,14.74583103,14.65053155,13.49330395,20.35328595,23.60693428,18.30133541,25.36997363,24.80224384,15.64984942,21.70669842,24.30324044,15.3835183,32.4506694,23.13938794,29.71945973,18.83579074,9.513467673
Bradi5g14360.v3.1,4.587961238,6.553702678,4.185866157,5.24739598,5.382687192,8.005829886,3.431500389,10.72551731,0.953932455,4.229689033,3.53364858,4.377602315,5.894619162,7.726349858,7.464318691,11.81158015,9.030858573,8.664050916
Bradi5g14367.v3.1,40.92944368,45.40779713,36.53119555,35.23251586,41.04298984,29.97054265,28.4324318,36.30175088,40.54212935,21.99438297,26.9230368,32.90749326,35.65525737,34.68272603,38.44124126,40.38798374,43.09009662,30.23923653
Bradi5g14396.v3.1,0.241471644,0,0.190266643,0,0.168208975,0,0,0.618779845,1.192415569,0,2.01922776,0,0,0.343393327,0,0.381018714,0.258024531,0
Bradi5g14410.v3.1,6.036791103,10.76679726,10.46466539,16.24193994,16.6526885,16.42221515,11.43833463,8.662917823,21.46348025,15.01539607,16.32209106,8.453301022,12.22055192,14.5942164,13.80898958,4.381715217,8.127772715,11.55206789
Bradi5g14490.v3.1,187.9856749,188.8870736,199.2091757,173.7887573,166.358676,192.5504727,165.5290426,134.2752263,142.374419,155.441072,172.9805114,163.9336591,179.85777,154.1836038,160.8560678,143.0725273,142.6875654,154.9336164
Bradi5g14510.v3.1,42.74048101,48.68464847,29.49132974,40.10509785,55.34075269,42.28720402,37.90990906,61.25920461,50.79690325,33.62602781,46.2739695,54.34264942,39.68085094,42.23737922,50.01093523,35.43474045,32.3820786,26.5018028
Bradi5g14530.v3.1,2.656188085,5.149337819,8.371732313,8.120969969,5.382687192,5.337219924,12.41876331,4.950238756,3.338763594,2.326328968,7.740373079,3.924746903,12.07678072,15.96778971,13.24916568,4.381715217,3.741355694,7.474867457
Bradi5g14550.v3.1,26.8033525,18.25674317,24.73466365,23.61328191,30.95045136,36.53942871,19.60857365,26.81379326,32.91066971,30.03079214,36.68263764,29.73750538,35.94279977,43.2675592,31.53674647,35.24423109,35.86540976,30.23923653
Bradi5g14560.v3.1,51.55419602,57.81302005,56.8897264,50.10013781,54.6679168,47.41914625,70.75426993,70.95342217,69.16010302,66.82908673,65.12009525,71.70210688,63.69064119,67.64848542,80.05481796,66.67827504,63.34502227,70.50159079
Bradi5g14570.v3.1,10.62475234,14.74583103,11.41599861,19.36538993,21.36253979,16.62749284,14.05281112,20.41973487,18.12471665,20.30250736,18.84612576,17.66136106,18.11517108,18.88663299,20.90009233,12.00208951,11.09505482,9.513467673
Bradi5g14580.v3.1,62.05821254,71.62260784,72.68185781,101.5745936,81.24493481,96.06995864,83.66324759,81.26641958,75.36066398,101.5125368,84.47102795,82.26873316,76.9175915,130.8328576,94.79684737,51.81854517,61.66786283,75.76797468
Bradi5g14590.v3.1,28.73512565,44.93967551,44.14186129,28.73573989,34.31463085,36.94998409,41.83162379,44.55214881,39.11123067,54.98595743,51.49030788,41.9646015,50.31991967,48.41845911,42.91983247,45.9127551,37.41355694,38.39363739
Bradi5g14600.v3.1,222.2746484,197.3132628,240.3067707,275.4882889,189.9079325,195.629638,195.5955222,196.1532107,141.6589696,184.8374108,173.4853184,158.3484424,175.1133205,151.0930639,146.1140384,268.4276844,255.0572485,227.1340407
Bradi5g14610.v3.1,8.934450832,14.97989184,17.5045312,15.11749794,19.51224107,27.91776576,18.30133541,19.38843513,33.86460217,22.84032078,19.85573964,21.13325255,12.93940792,19.23002631,27.24476322,17.52686087,17.02961902,15.62926832
Bradi5g14630.v3.1,29.70101222,29.02354043,21.69039736,22.48883991,31.62328725,26.27554424,23.85709794,20.21347492,29.09493989,27.49297872,26.9230368,34.11510769,32.77983339,45.32791917,42.54661654,41.91205859,33.02713992,31.42841999
Bradi5g14640.v3.1,1271.348206,1356.850515,1362.499434,1376.317003,1350.21344,1230.845026,1303.806743,1400.917568,1409.19672,1315.644774,1285.238469,1426.947403,1307.023971,1568.277324,1302.337004,1625.997364,1721.926705,1569.892049
Bradi5g14650.v3.1,4.829432882,3.744972959,5.327466017,4.872581981,14.46597183,2.052776894,6.209381657,3.506419119,4.769662277,7.401955808,4.71153144,3.773795099,6.18216156,5.150899905,4.10537528,9.906486577,1.806171715,3.737433729
Bradi5g14660.v3.1,4.10501795,10.76679726,5.707999304,7.996031969,11.94283721,11.49555061,7.843429461,10.31299741,10.97022324,12.6890671,12.78844248,14.64232498,13.94580631,16.31118303,9.143790396,10.66852401,7.99876045,4.586850485
Bradi5g14667.v3.1,5.795319459,1.40436486,5.327466017,6.371837975,3.364179495,6.568886061,7.026405559,3.918939015,7.631459643,10.57422258,10.76921472,6.038072158,3.162966379,3.777326597,4.478591214,6.096299432,10.0629567,4.077200431
Bradi5g14687.v3.1,173.4973763,183.7377358,189.8861102,144.9280794,181.6656927,167.0960392,224.8449779,181.5087544,227.2744075,200.4872602,227.8361989,203.7849353,154.4102678,170.6664835,198.1776612,168.2197625,164.2326138,153.9143163
Bradi5g14720.v3.1,38.15251977,40.25845931,30.44266296,37.98115185,40.70657189,38.18165023,41.17800467,37.33305062,40.54212935,49.48736169,36.00956172,32.60558965,31.62966379,38.1166593,37.32159345,23.81366966,31.9950418,36.35503718
Bradi5g14750.v3.1,59.76423192,54.77022952,62.40745906,23.36340591,49.11702063,50.08775621,73.20534164,42.07702943,76.31459643,66.82908673,87.66813857,58.72025174,66.56606517,36.227996,67.92530008,69.72642475,50.44379574,51.30477209
Bradi5g14760.v3.1,31.02910627,29.49166205,19.40719763,22.36390191,21.36253979,17.03804822,21.56943102,18.15087544,25.04072695,13.53500491,16.65862902,25.81275848,18.25894228,16.82627302,26.87154729,38.10187145,35.09133617,27.69098626
Bradi5g14770.v3.1,13.03946878,8.894310778,12.17706518,6.746651974,12.11104618,14.36943826,10.78471551,5.362758653,8.585392098,11.42016039,16.15382208,14.79327679,15.8148319,10.98858646,11.383086,11.43056143,5.934564205,11.21230119
Bradi5g14790.v3.1,45.87961238,50.79119576,43.00026143,44.47792783,49.78985653,41.26081557,47.71419589,49.91490746,51.03538636,63.4453355,51.99511481,44.53078217,63.97818358,47.38827913,54.86274238,42.67409602,49.28268535,48.58663847
Bradi5g14800.v3.1,1.207358221,3.744972959,0.380533287,2.373821991,3.19597052,0.821110758,0.326809561,0.825039793,1.430898683,2.114844517,1.6826898,0.603807216,1.437711991,1.373573308,2.425903574,0.762037429,0.774073592,1.019300108
Bradi5g14810.v3.1,4.70869706,1.40436486,3.424799583,2.49875999,2.691343596,4.105553788,3.921714731,4.53771886,3.338763594,3.80672013,3.02884164,3.019036079,2.300339185,3.777326597,1.866079673,3.048149716,3.096294368,1.698833513
Bradi5g14830.v3.1,70.6304559,35.81130392,57.46052633,43.85323783,45.41642318,48.4455347,62.09381657,39.18939015,67.49072122,52.02517511,62.25952259,59.77691437,56.35831003,71.94090201,64.56635667,53.15211067,43.34812115,46.20827155
Bradi5g14840.v3.1,11.34916727,7.489945918,7.230132452,4.622705982,9.419702586,6.568886061,12.25535853,9.07543772,16.21685174,7.61344026,8.581717979,7.547590198,11.21415353,4.292416588,9.143790396,8.191902362,5.160490613,3.737433729
Bradi5g14850.v3.1,27.76923907,28.55541881,32.15506275,27.98611189,23.54925647,35.30776258,32.35414653,30.11395243,31.95673726,40.18204582,30.62495436,30.19036079,24.44110384,23.00735291,30.04388273,26.09978194,24.77035494,22.42460237
Bradi5g14860.v3.1,35.13412422,53.83398628,29.49132974,41.97916784,43.39791549,53.98803231,48.20441023,58.99034518,50.79690325,45.89212601,40.21628622,50.41790252,55.49568284,78.46537522,81.36107373,44.96020831,43.99318248,43.15037123
Bradi5g14870.v3.1,194.022466,155.6504386,139.0849164,127.4367595,147.3510619,133.8410535,102.2913926,127.0561281,146.9055981,97.70581667,120.1440517,145.9703944,213.3564594,203.9756362,193.1392461,128.2127974,169.3931044,148.9876991
Bradi5g14880.v3.1,31.63278538,25.9807499,19.40719763,35.73226786,29.26836161,37.56581716,31.04690828,29.28891264,28.61797366,23.47477413,24.56727108,26.5675175,64.98458198,77.6068919,60.27437343,23.6231603,26.83455119,15.11961827
Bradi5g14887.v3.1,38.99767052,30.42790529,34.81879576,22.36390191,33.13716803,17.24332591,32.02733697,29.49517259,39.11123067,37.00977904,23.38938822,32.75654146,36.66165576,30.5620061,30.41709866,28.38589423,33.41417672,24.97285264
Bradi5g14900.v3.1,15.3334494,12.87334455,11.60626525,7.246403972,17.15731543,7.800552197,10.94812029,7.837878031,9.777807668,10.99719149,10.9374837,9.811867257,10.92661113,5.837686559,11.19647804,8.382411719,9.93394443,10.87253448
Bradi5g14910.v3.1,32.96087942,22.93795937,30.6329296,32.10906588,19.68045005,30.38109803,17.15750195,27.63883306,32.6721866,23.26328968,25.74515394,33.81320409,33.06737578,26.61298284,28.73762696,16.57431408,8.901846307,24.97285264
Bradi5g14970.v3.1,26.68261667,43.53531065,37.67279541,39.60534585,46.93030396,47.21386856,44.11929072,54.45262632,51.51235259,36.16384123,51.49030788,55.85216746,43.99398691,52.02408904,51.8770149,34.67270302,35.09133617,32.61760345
Bradi5g14980.v3.1,99.48631737,114.6897969,116.6334525,91.70449165,100.5889669,122.3455029,132.3578722,145.2070035,147.8595306,127.3136399,146.7305505,114.723371,144.3462839,154.8703905,140.7024073,99.63639384,100.3715424,109.4048782
Bradi5g14990.v3.1,19.55920317,23.40608099,23.2125305,22.73871591,25.90418211,29.14943189,22.38645492,30.11395243,22.4174127,29.81930768,26.24996088,22.18991518,27.02898542,27.2997695,27.05815525,19.24144508,28.51171064,21.74506897
Bradi5g15000.v3.1,6.278262747,7.724006728,15.22133148,8.995535965,12.44746413,8.621662955,15.0332398,3.712679067,16.93230108,9.728284777,14.13459432,10.26472267,11.78923832,16.65457636,7.091102756,10.66852401,7.611723654,17.15821848
Bradi5g15010.v3.1,24.99231516,23.40608099,26.82759673,39.23053185,26.57701801,33.25498568,27.45200311,30.73273228,17.40926731,17.97617839,28.6057266,15.69898761,25.44750223,29.1884328,26.12511542,17.71737022,15.22344731,21.23541891
Bradi5g15020.v3.1,51.43346019,34.17287825,24.9249303,28.86067789,29.10015263,14.77999364,20.9158119,17.73835554,15.73988551,13.95797381,11.94709758,13.28375875,8.913814342,8.756529839,10.2634382,30.86251587,33.67220125,44.84920474
Bradi5g15027.v3.1,11.83211056,6.553702678,6.849599165,13.99305595,12.78388208,20.52776894,11.92854897,8.250397927,3.815729822,12.2660982,5.384607359,9.660915453,10.06398393,14.76591306,12.68934177,8.001393004,5.547527409,8.154400862
Bradi5g15050.v3.1,13.28094043,22.00171613,14.07973162,13.49330395,19.17582312,11.49555061,19.93538321,16.91331575,13.8320206,10.99719149,12.11536656,16.30279483,16.96500149,13.73573308,16.79471705,9.525467862,12.643202,5.776033944
Bradi5g15060.v3.1,3.139131373,3.276851339,3.80533287,5.497271979,1.682089748,5.337219924,0.653619122,1.237559689,3.815729822,3.383751227,0.67307592,3.019036079,0.862627194,2.060359962,3.358943411,1.143056143,3.612343429,1.35906681
Bradi5g15070.v3.1,37.91104812,42.13094579,30.44266296,34.35794987,31.62328725,28.12304345,43.4656716,31.55777207,65.58285631,38.27868575,47.1153144,51.47456515,44.85661411,34.16763604,49.07789539,21.71806673,33.93022578,52.3240722
Bradi5g15090.v3.1,2.897659729,4.681216199,2.473466365,1.374317995,3.868806419,3.079165341,4.902143413,0.825039793,1.430898683,1.691875613,11.61055962,4.226650511,2.012796787,2.575449953,2.612511542,1.714584215,3.096294368,4.077200431
Bradi5g15104.v3.1,17.38595838,17.78862156,13.50893169,23.86315791,18.83940517,24.01748966,25.98136009,22.2760744,23.37134516,26.64704091,30.96149232,29.28464997,26.45390063,31.76388275,43.10644044,17.90787958,16.51356996,19.70646875
Bradi5g15120.v3.1,10.86622398,13.57552698,12.55759847,7.996031969,16.6526885,14.16416057,17.64771629,11.75681705,5.246628505,13.53500491,14.63940126,19.77468632,5.894619162,6.86786654,9.51700633,11.04954272,12.38517747,9.513467673
Bradi5g15130.v3.1,35.61706751,26.21481071,21.11959743,31.98412788,26.74522699,20.93832432,17.97452585,31.14525217,29.09493989,21.57141407,23.72592618,33.20939687,18.69025588,21.6337796,18.28758079,50.29447031,34.83331164,33.1272535
Bradi5g15150.v3.1,133.2923475,167.5875399,142.509716,116.1923396,128.8480747,153.342434,142.8157781,155.5200009,157.3988551,141.6945826,173.6535873,152.1594184,128.531452,150.0628839,172.2391538,114.4961237,140.6233692,135.2271476
Bradi5g15160.v3.1,52.27861095,45.40779713,55.17732661,5.24739598,56.51821552,38.18165023,51.63591062,14.85071627,52.46628505,47.79548608,58.72587401,42.71936052,59.80881881,35.02611935,51.13058303,37.72085274,29.93084556,32.27783675
