Gene,Bs.10.1,Bs.10.2,Bs.10.3,Bs.14.1,Bs.14.2,Bs.14.3,Bs.18.1,Bs.18.2,Bs.18.3,Bs.22.1,Bs.22.2,Bs.22.3,Bs.2.1,Bs.2.2,Bs.2.3,Bs.6.1,Bs.6.2,Bs.6.3
Bradi4g13813.v3.1,9.38311604,6.955892684,6.122622582,9.93088489,6.561236347,8.089541517,8.884195287,9.186578184,11.21472774,6.29735756,6.137141366,10.39433611,7.471560654,11.15035489,7.543719481,8.444307185,7.648514028,5.83969081
Bradi4g13830.v3.1,135.5338984,139.2318847,159.5789928,137.4157328,135.8175924,153.4316374,120.2263384,164.6084826,127.8642681,145.984198,175.26066,177.7563049,141.8447053,156.2346237,146.7156725,162.8138329,146.1164173,178.4442663
Bradi4g13836.v3.1,6.539747543,7.982171933,10.16094812,7.69836038,7.982837555,10.87593915,7.339117846,5.343213842,7.694776696,2.175450793,8.652363237,6.973415367,5.977248523,5.186211575,13.73343803,9.108466177,6.357206465,4.671752648
Bradi4g13890.v3.1,10.33090554,6.955892684,10.81229094,9.084065249,15.85632117,11.23547433,16.31988047,18.46689696,14.89839743,15.6861452,5.634096992,16.70988211,5.517460175,5.964143311,12.18600839,12.90366042,12.01909347,7.466461821
Bradi4g13910.v3.1,30.80315872,27.82357074,24.6207589,28.79186782,34.118429,37.57142616,33.79856903,44.52678202,36.01810368,30.68530593,30.08205358,31.70930384,24.13888827,20.61519101,33.65659461,26.75611939,34.2693161,33.16110139
Bradi4g13940.v3.1,58.38383314,51.1999314,44.68211799,55.27422753,47.67831745,46.64968942,54.65711448,64.30604729,41.33895991,50.26436307,47.08495343,58.41880043,54.36997214,47.84280178,49.9046058,56.73815389,52.24829063,49.80422019
Bradi4g13950.v3.1,44.4513275,43.90194563,40.25298677,55.35121113,50.63087381,59.77272343,59.77518351,45.55792855,48.29700266,42.93652882,42.05450969,73.94451767,60.9219561,70.14351155,67.11976051,49.81192441,45.79175282,46.38382986
Bradi4g13960.v3.1,22.17827428,10.7189166,15.5019593,17.09036004,18.59016965,14.20163955,20.27914142,13.59238609,16.29000598,10.99175138,19.11568622,15.39414336,12.41428539,10.50207844,14.6038672,17.93229279,19.6676075,25.56950333
Bradi4g13970.v3.1,18.95578998,18.24496442,25.79317599,21.78635988,16.62179875,22.20129727,19.60317004,20.43544943,21.20156558,22.09800017,26.96317846,16.57830823,22.9894174,22.94898622,26.69316124,23.24556472,19.96560155,21.98226469
Bradi4g14000.v3.1,78.19263367,73.89210589,60.96568869,84.45101337,70.86135255,71.00819776,69.91475421,59.43153642,69.49856824,85.415068,68.51464377,56.18204456,116.5563462,153.252552,80.17619808,80.07859847,74.79650731,67.65698924
Bradi4g14010.v3.1,6.255410693,4.903334187,2.475102746,5.311868662,3.280618173,7.730006339,9.849868688,7.218025716,6.712464777,2.747937844,7.847492238,4.60508562,3.79325387,8.16828323,6.383147253,7.021109345,3.377265934,8.09214298
Bradi4g14020.v3.1,283.673397,380.9776633,314.859123,270.5203838,286.8353823,290.1448891,191.2033334,227.9771239,211.1152032,268.9544165,223.8547465,243.4116685,214.031476,177.7574017,160.8359679,286.0627659,305.2452417,317.2620593
Bradi4g14040.v3.1,23.69473747,26.22713635,24.49049033,27.02124493,33.46230537,28.94258187,28.58393266,26.34110683,41.17524125,31.14329557,23.64308559,24.86746235,35.05886153,33.96968582,33.94673767,27.42027839,26.42213937,30.28296806
Bradi4g14050.v3.1,20.94614793,20.52558497,31.00391861,24.09586799,34.55584476,26.24606803,30.80498148,25.68492268,27.7503117,27.93736808,31.89301333,35.78809396,37.35780327,32.67313292,43.71488725,25.61756112,32.38202043,22.35767339
Bradi4g14080.v3.1,15.92286358,12.88550612,20.4521648,9.93088489,19.13693935,16.44873442,15.25763973,21.84155834,14.32538215,16.25863225,17.90837972,26.57792272,14.36838587,12.83587365,19.92315658,21.44284746,23.93885559,19.85494875
Bradi4g14090.v3.1,109.5644661,126.5744407,114.7666063,132.7967166,133.5211597,139.8591845,149.5828098,139.4860035,135.3134668,157.433939,161.3766353,139.4683073,213.1118993,242.4553911,183.9506981,176.6662919,153.1689433,157.5882277
Bradi4g14097.v3.1,62.26977008,46.98078338,65.00401423,87.83829194,87.81121311,71.36773294,111.2455758,99.45876993,88.08063537,77.85823892,47.5879978,102.4960485,62.07142697,72.86627263,91.78192035,91.17954163,80.85571972,62.48469167
Bradi4g14140.v3.1,14.97507408,19.61333675,17.45598779,14.39593391,28.65073205,16.26896683,19.02376599,22.77896427,20.055535,18.89207268,14.68889573,16.18358661,19.31111061,16.46622175,15.47429637,23.53020429,15.89301616,17.0185275
Bradi4g14150.v3.1,21.89393743,25.65698121,16.15330213,21.70937627,29.30685568,28.04374393,21.9207862,34.40279789,22.59317413,27.47937844,18.31081522,28.55153084,23.10436448,40.58210557,27.37016171,26.47147983,20.36292696,24.65183763
Bradi4g14160.v3.1,28.14934812,23.60442272,32.30660426,40.33940839,29.30685568,31.8188633,34.37797307,40.87089886,41.33895991,27.59387585,21.22847259,59.99768693,15.63280383,27.61657664,41.49045715,35.76970572,40.82518527,33.36966177
Bradi4g14170.v3.1,8.150989691,11.63116482,6.904233976,7.544393173,9.84185452,11.05570674,11.29837879,12.46749896,11.37844639,6.869844611,7.646274489,13.15738748,6.437036871,8.816559677,8.704291709,8.349427329,11.42310537,7.508173899
Bradi4g14210.v3.1,14.50117933,10.7189166,10.68202238,15.16576995,11.37280967,6.831168392,6.566579125,11.53009303,12.19703966,15.45715037,12.37489161,8.94702349,11.95449705,5.575177443,7.350290777,7.210869057,13.31040104,13.76498548
Bradi4g14237.v3.1,47.8633697,39.68279761,58.62085451,49.19252283,54.34890774,43.86329178,43.06903367,49.49503348,55.82806071,44.9974822,55.63670779,61.05027793,22.18478779,19.44829341,23.11473021,102.4702445,97.64271804,101.8191805
Bradi4g14247.v3.1,49.5693908,50.74380729,55.36414037,55.73612915,63.09722287,63.36807522,78.7989495,59.6190176,63.03168144,55.41674653,67.81038165,45.26141295,59.77248523,74.03317023,61.12347067,43.17033448,59.69814196,57.31239409
Bradi4g14260.v3.1,4.644168545,9.122482209,7.425308238,14.78085193,9.404438764,12.76349884,15.16107239,9.092837591,13.42492955,5.037886048,10.46332298,8.815449615,14.82817422,16.20691117,12.28272275,11.67022229,9.535809697,12.34677486
Bradi4g14490.v3.1,26.63288492,24.74473299,29.44069582,34.4886545,36.19615385,39.27921826,29.6461734,43.77685727,36.67297829,27.82287067,31.28936008,26.44634884,26.20793583,25.41243672,27.66030476,28.55883666,36.45460582,27.90537966
Bradi4g14500.v3.1,149.2768461,84.83908455,112.8125778,153.2743552,147.4091099,93.56903021,121.8679832,75.17995616,112.6384333,149.6481151,131.2945817,83.94413215,124.0279069,123.5614908,131.8216622,94.6900963,136.977933,125.6367766
Bradi4g14580.v3.1,5.876294894,2.85077569,2.605371312,3.002360548,5.030281199,4.763841116,6.276877105,5.718176217,7.367339389,5.381378279,2.615830746,8.68387574,9.770502393,4.019313971,3.675145388,7.305748913,3.277934583,2.961557482
Bradi4g14582.v3.1,3.222484297,2.508682608,2.214565615,3.772196586,2.187078782,4.044770759,6.276877105,3.655883155,2.12834249,5.724870509,2.917657371,4.60508562,4.712830566,7.260696205,3.481716684,5.218392081,2.582615126,2.586148787
Bradi4g14610.v3.1,13.93250564,12.88550612,14.98088504,13.54911427,14.76278178,16.89815339,12.74688889,22.21652071,18.17277049,13.05270476,16.70107323,18.8150641,16.20753926,19.44829341,16.05458249,16.31933523,17.87964318,16.18428596
Bradi4g14630.v3.1,69.56774923,64.65559266,58.49058595,40.26242479,47.02219382,52.31236848,36.11618519,35.05898205,42.89428711,43.8525081,36.72223932,22.76228035,17.01216887,19.96691456,20.8903001,61.38726684,99.23201966,101.9026046
Bradi4g14650.v3.1,56.77259099,40.82310789,60.44461443,39.72353956,50.63087381,50.334925,44.42097643,55.30695029,52.55368764,46.94393818,44.56973156,55.39260131,51.03650662,55.36280856,41.87731456,66.98517834,48.47369929,52.47379314
Bradi4g14657.v3.1,3.127705347,2.964806718,0.651342828,2.001573699,1.749663026,1.707792098,3.862693603,1.687330687,3.110654409,2.175450793,1.207306498,2.763051372,2.29894174,2.593105787,3.771859741,1.138558272,1.787964318,2.461012556
Bradi4g14697.v3.1,25.77987437,24.17457785,23.31807324,24.55776961,23.07368115,26.96513839,20.76197812,17.71697221,15.88070935,18.54858045,11.77123836,19.99922898,13.56375626,15.04001357,17.98886953,20.4940489,20.66092101,13.13930432
Bradi4g14718.v3.1,5.307621194,6.043644464,5.992354017,4.234098209,5.139635138,3.865003169,4.828367004,5.061992061,4.174825654,4.808891228,5.030443742,3.815642371,3.908200957,2.463450498,4.932431968,6.546710065,4.966567551,3.670662795
Bradi4g14840.v3.1,53.83444354,60.20838258,61.22622582,51.96393257,58.61371137,49.34620325,53.30517172,45.74540973,47.96956536,56.56172063,56.03914329,71.44461404,40.46137462,36.69244689,46.90646088,54.65079706,63.37340194,59.10601341
Bradi4g14850.v3.1,83.40547591,92.25110134,90.14584738,86.14465265,88.3579828,91.50170294,75.9019293,81.46057594,90.78199314,88.16300584,104.6332298,105.6538215,100.9235424,101.7794022,75.0503374,83.96867257,95.75542237,91.8917061
Bradi4g14870.v3.1,84.92193911,92.93528751,90.53665308,78.9081939,86.28025796,85.3896049,82.37194108,101.05236,100.032097,104.4216381,113.4868108,92.89115564,111.7285685,119.4125215,108.706932,96.39793371,101.317978,89.55582978
Bradi4g14900.v3.1,52.22320139,48.00706263,60.83542013,53.19567023,49.97475018,59.05365308,52.91890236,66.93078391,62.70424414,49.57737861,72.53899877,75.91812579,53.79523671,69.10626924,53.9666086,57.5920726,58.30750304,62.73496413
Bradi4g14910.v3.1,25.30597962,28.5077569,26.83532451,25.01967124,24.6046363,32.35816607,17.47868855,21.27911477,25.21267258,25.07493283,28.77413821,21.84126322,19.31111061,25.6717473,22.63115844,23.719964,19.96560155,21.52343184
Bradi4g14937.v3.1,112.6921714,84.83908455,101.348944,100.1556685,87.48315129,73.61482781,73.19804378,78.74209872,72.445504,81.98014569,89.94433412,64.07647705,61.26679736,47.97245707,73.30947906,82.1659553,104.993238,115.5424539
Bradi4g14950.v3.1,346.0379461,336.1634694,364.4914465,339.8056272,343.3713688,359.355411,409.3489546,383.3990283,416.2546755,402.9163864,432.3163352,391.1691299,397.6019739,362.5161891,371.4798273,396.7875578,413.8144083,442.5234272
Bradi4g15000.v3.1,39.14370631,27.48147766,36.08439267,37.49101505,43.52286777,31.09979294,39.59260943,38.24616224,36.09996301,37.89864277,36.0179772,43.9456742,25.86309457,27.22761077,46.51960347,34.06186831,46.28840957,34.49588786
Bradi4g15010.v3.1,121.6013927,174.9235964,136.2609196,110.3944879,142.4881827,130.3315022,81.11656566,133.580346,132.0390937,70.41590726,93.86808023,94.47004214,24.13888827,11.79863133,13.44329497,99.24432939,128.9320936,133.2283746
Bradi4g15015.v3.1,12.60560034,22.12201936,24.6207589,18.2451141,25.04205206,14.92070991,20.66541078,26.8098098,26.60428113,21.4110157,20.82603709,30.78828671,27.12751253,25.28278143,27.27344736,30.45643378,27.91210963,21.77370431
Bradi4g15030.v3.1,5.497179094,5.24542727,4.950205492,4.157114605,5.467696956,4.943608705,2.510750842,3.843364342,5.075278246,2.862435255,5.332270367,8.815449615,3.333465522,3.889658681,2.90143057,5.313271937,2.681946477,2.878133328
Bradi4g15047.v3.1,62.08021218,77.65512981,69.04233976,78.13835786,78.29742041,76.85064441,90.38703031,87.45997394,104.4525007,77.97273633,81.69440638,75.65497804,146.7874301,138.8608149,111.4149339,92.3180999,91.98083104,67.69870132
Bradi4g15060.v3.1,8.245768641,4.675272132,6.643696845,12.39436021,9.076376947,7.100819776,7.628819866,7.218025716,9.2501039,8.243813533,3.219483995,11.44692711,15.51785674,8.29793852,6.770004663,13.47293955,6.555869167,7.383037667
Bradi4g15067.v3.1,23.22084273,30.10419129,39.86218107,33.48786765,30.1816872,33.79630678,40.94455219,34.3090573,40.27478866,35.37969975,40.64598544,45.39298682,36.2083324,39.28555268,38.58902658,36.43386471,29.50141125,26.82086565
Bradi4g15090.v3.1,57.72038049,59.63822744,61.48676296,53.11868662,55.66115501,66.42412424,52.72576768,46.58907508,65.73303922,48.20340969,61.57263141,56.31361844,67.24404588,78.44145007,56.86803917,62.81046468,60.49279277,61.35846558
Bradi4g15110.v3.1,8.90922129,5.587520353,10.16094812,10.1618357,9.84185452,7.550238749,9.560166668,13.31116431,7.449198716,4.923388638,8.853580987,10.39433611,8.161243176,11.0206996,9.57472088,11.859982,12.81374428,6.799068586
Bradi4g15117.v3.1,55.25612779,61.80481697,48.4599064,46.4980967,58.7230653,66.87354321,62.67220371,70.77414826,55.25504542,68.35495388,59.25862729,63.41860768,76.55475993,72.60696205,71.18176331,62.62070497,64.96270356,52.14009652
Bradi4g15130.v3.1,113.2608451,116.6537412,114.245532,109.7016354,128.9282942,111.6356729,106.9966128,111.9262689,94.0563662,113.6959283,107.5508872,109.0747423,157.3625621,155.7160025,151.5513901,134.8242754,132.2100282,117.5029215
Bradi4g15150.v3.1,21.60960058,18.01690236,20.84297049,16.78242563,20.44918661,30.83014156,27.52169192,32.24676424,28.07774901,21.75450793,21.12786372,32.63032096,23.56415283,43.30486665,31.81902191,32.54379061,21.55490317,22.89993039
Bradi4g15160.v3.1,0.568673699,0.45612411,0.781611393,0.307934415,0,1.16848933,0.965673401,0.187481187,0.491155959,0,0.301826625,0.657869374,0.229894174,0.129655289,0.483571762,1.138558272,0.397325404,0.542257004
Bradi4g15177.v3.1,9.19355814,6.385737546,11.20309664,11.77849138,15.30955148,17.79699134,21.9207862,18.09193459,18.17277049,17.74709858,14.08524248,16.70988211,10.46018492,15.94760059,18.66587,21.15820789,11.62176807,15.05805987
Bradi4g15190.v3.1,7.771873892,7.754109878,8.467456763,7.621376776,10.38862422,10.96582295,11.49151347,5.999397998,8.840807267,7.785823892,9.155407611,5.657676619,8.046296089,8.16828323,7.640433834,6.451830209,9.237815644,10.803428
Bradi4g15200.v3.1,18.29233733,19.04318161,14.98088504,14.2419667,24.6046363,19.23513205,16.80271717,22.21652071,20.055535,18.43408304,15.39315785,23.94644522,17.35701013,13.87311596,21.47058622,18.21693235,14.6017086,15.43346857
Bradi4g15350.v3.1,11.46825294,7.754109878,7.295039673,11.54754057,14.76278178,7.100819776,17.67182323,13.31116431,13.50678888,10.0757721,6.036532491,16.18358661,3.678306783,0.518621157,8.3174343,17.74253307,9.535809697,6.006539119
Bradi4g15360.v3.1,19.71402158,17.10465414,15.24142217,16.01258959,14.5440739,17.43745616,13.32629293,11.81131481,17.10859925,18.43408304,16.09741998,17.89404698,16.89722179,18.92967225,19.14944176,11.859982,14.89970265,12.2633507
Bradi4g15425.v3.1,0.09477895,0,0,0.61586883,0,0.269651384,0.19313468,0,0.24557798,0.343492231,0.100608875,2.236755872,0.344841261,0.907587026,0.193428705,0.664158992,0.397325404,0.583969081
Bradi4g15430.v3.1,0.3791158,0.45612411,0.390805697,0.384918019,0.218707878,0.179767589,0.19313468,0.562443562,0,0.343492231,0,0.394721625,0,0.388965868,0.193428705,0.189759712,0,0.125136232
Bradi4g15450.v3.1,90.13478135,68.30458554,92.23014443,102.003275,103.6675343,96.53519544,121.5782812,120.8316253,114.8486351,66.75199014,62.77993791,174.8616797,66.32446919,75.07041255,115.9605084,103.0395236,109.3638175,63.98632645
Bradi4g15460.v3.1,9.09877919,3.991085967,8.727993894,5.542819474,11.15410179,8.089541517,4.442097643,4.218326717,4.256684981,3.320424895,8.853580987,5.657676619,8.276190263,4.278624549,3.771859741,8.918706465,6.754531869,5.380857961
Bradi4g15700.v3.1,23.31562168,30.10419129,31.65526144,22.94111393,29.0881478,34.78502852,30.03244276,39.27730877,28.40518631,32.97525413,28.67352933,30.52513897,26.66772418,28.39450837,33.85002331,36.81338413,33.47466529,27.2796985
Bradi4g15710.v3.1,150.6037514,166.7133624,174.6901464,169.82583,180.6527074,189.2053877,177.8770404,182.8878983,180.9091117,168.311193,179.9892771,213.8075466,177.2484081,172.3118796,189.4634162,191.08803,160.3208005,140.7782606
Bradi4g15730.v3.1,25.68509542,25.42891916,32.43687283,30.48550711,26.24494539,30.56049018,29.74274074,39.83975233,38.96503944,33.66223859,26.96317846,27.63051372,35.40370279,31.89520119,35.4941673,37.9519424,35.46129231,32.28514776
Bradi4g15740.v3.1,37.62724311,42.07744919,41.55567242,36.72117901,37.39904718,34.33560955,35.24707913,45.93289092,30.61538813,36.06668421,31.69179558,44.73511745,28.04708922,35.13658342,31.33545015,40.22905895,43.50713174,43.54740861
Bradi4g15750.v3.1,4.738947495,3.078837746,2.084297049,4.695999832,3.71803393,2.966165223,4.538664984,5.061992061,2.455779796,2.404445614,2.112786372,1.710460373,1.724206305,5.964143311,5.899575492,4.838872657,2.383952424,2.335876324
Bradi4g15760.v3.1,1.421684248,1.596434387,1.954028484,2.463475322,2.843202417,1.34825692,6.180309765,4.687029686,1.555327204,1.373968922,2.917657371,1.973608123,6.322089784,2.593105787,1.837572694,3.79519424,2.582615126,1.251362316
Bradi4g15781.v3.1,0.473894749,0.342093083,0.130268566,0.538885227,0.656123635,0.269651384,0.869106061,0.187481187,0.081859327,0.343492231,0.804870999,0.921017124,0.344841261,0,0.096714352,0.189759712,0.397325404,0.041712077
Bradi4g16000.v3.1,97.4327605,112.3205622,90.40638451,109.008783,95.13792703,101.7484555,131.6212845,115.9571144,119.5146168,100.9867158,103.5265322,89.33866102,149.2013189,117.4676922,106.5792163,109.2067143,104.1985872,101.4854839
Bradi4g16010.v3.1,28.81280077,45.38434899,45.20319226,29.86963827,23.72980479,30.74025777,34.76424243,27.18477218,29.79679486,31.14329557,29.78022696,31.84087771,38.39232705,42.6565902,25.53258901,43.26521434,32.87867718,35.78896225
Bradi4g16020.v3.1,4.454610645,2.622713635,5.60154832,5.927737493,3.71803393,5.572795267,5.021501684,7.686728685,8.267791981,5.95386533,4.728617118,12.36794424,5.862301436,2.852416366,7.543719481,7.021109345,6.257875114,6.173387428
Bradi4g16040.v3.1,36.01600096,49.48946598,44.16104373,51.42504734,47.2409017,59.14353687,58.32667341,56.15061564,67.61580373,47.172933,55.03305454,70.39202304,49.88703575,57.17798261,50.67832062,60.72310785,66.94933058,50.76359797
Bradi4g16050.v3.1,75.91793887,68.98877171,79.07301931,70.9788827,63.31593075,73.61482781,60.06488553,61.02512651,73.59153457,65.37802121,65.29515978,69.6025798,51.95608332,61.06764129,82.98091429,67.64933734,62.08209438,55.93589554
Bradi4g16063.v3.1,7.013642292,6.499768574,3.25671414,4.311081813,2.405786661,3.865003169,7.532252526,5.343213842,4.338544307,2.747937844,2.314004122,3.552494621,5.862301436,3.371037524,6.963433367,5.977430929,5.264561604,3.712374872
Bradi4g16140.v3.1,74.11713882,90.4266049,80.89677923,91.99540654,92.73214037,93.65891401,89.42135691,83.71035019,97.7400359,114.4974102,126.0629202,102.1013269,133.6834622,138.9904702,112.3820774,123.0591732,128.0381115,121.548993
Bradi4g16160.v3.1,9.47789499,8.894420154,11.46363377,10.85468814,11.91957936,13.30280161,13.22972559,20.71667121,12.68819561,14.6556685,8.652363237,12.49951811,8.046296089,11.53932075,17.21515471,12.42926114,11.72109942,8.217279211
Bradi4g16170.v3.1,19.61924263,18.01690236,12.5057823,19.09193374,15.96567511,15.72966406,22.78989226,27.55973455,15.38955339,15.45715037,14.99072235,19.47293348,14.59828005,19.83725927,25.24244596,17.17325394,21.85289722,15.09977195
Bradi4g16230.v3.1,19.14534788,19.04318161,19.80082197,19.01495014,16.73115268,27.77409254,21.34138216,34.96524146,30.94282544,24.27345096,29.57900921,23.28857585,30.69087222,24.89381556,20.40672834,20.20940933,23.83952424,20.23035745
